nyobain;mencoba
nyolong;mencuri
nyong;anda
nyri;cari
nyusahin;menyusahkan
nyusun;mengatur
oadahal;padahal
oalah;
oarah;
oas;
oau;
obb;
obbnya;
oblog;bodoh
occur;terjadi
oce;oke
octacore;delapan inti
odd;
odds;
oegekr;
oey;
offlin;offline
often;sering
ogah;tidak
ogiffifigigigiiogogigoohohohohohogkjtjrusdijtg;
oh;
ohh;
oi;
oii;
oiya;ya
ok;oke
ok;
okay;oke
okee;oke
okeh;oke
okelah;oke
okey;oke
okeyy;oke
oklahtugameburiksikit;game grafis buruk sedikit
oklh;oke
okoklh;oke
okokokok;oke
oksi;
okyy;oke
ol;
old;tua
ole;oleh
oll;
om;
omay;
omm;
omomnggan;bicara
omongin;bicara
one;satu
ong;
onlen;online
ono;
ontimu;
oo;
oods;
ooo;
oot;
op;
open;buka
opened;dibuka
opening;pembukaan
opitimalkan;optimalkan
oprasiberjalan;operasi berjalan
optimalisasi;pengoptimalan
optimis;optimis
ora;tidak
oran;orang
orange;oren
orangkarakternya;orang karakternya
orangorang;orang
order;pesanan
org;orang
orgnya;orangnya
original;asli
originalnya;aslinya
oris;
orisinalnya;aslinya
orng;orang
os;
osmosi;
otentikasi;autentikasi
oterasi;oterasi
others;yang lain
otomasi;otomatis
otoriasi;otorisasi
otorisasi;otorisasi
otoritas;otoritas
otoritasasi;otorisasi
otp;kata sandi satu kali
otu;
outfit;pakaian
outlog;keluar
outnya;keluarnya
outomatis;otomatis
overall;keseluruhan
overprice;terlalu mahal
ow;
owh;
owonlod;mengunduh
oy;
oyy;
pa;
pabji;pubg
pabjikontolvsepepburik;
pabnji;pubg
pachinko;
pack;mengemas
packnya;kemasannya
pad;bantalan
padagal;padahal
padah;pada
padahak;padahal
padahall;padahal
padahan;padahal
padahl;padahal
padal;padahal
padalan;padahal
padhal;padahal
padhl;padahal
pae;mati
page;halaman
pajangan;menampilkan
paji;pubg
pake;pakai
pakean;pakai
pakecit;pakai cheat
pakei;pakai
pakek;pakai
pakekdi;pakai di
pakem;
pakian;pakaian
pakiannya;pakaiannya
pala;kepala
palah;kepala
palanya;kepalanya
paleng;paling
palyer;pemain
palystor;play store
pamain;pemain
pambakal;akan
pamin;
pan;
pang;
panget;banget
panggah;
pantaastis;fantastis
pantes;pantas
pantesan;pantas
pantex;
pantung;patung
paokk;
pap;
papa;
papaji;pubg
papg;pubg
papi;
papji;pubg
parachute;parasut
paradise;surga
paradut;parasut
parahh;parah
parahx;parahnya
paraoh;paraoh
parashut;parasut
parasutkalo;parasut kalau
parbaiki;perbaiki
park;taman
parknya;tamannya
parkoperasi;taman operasi
parodies;parodi
parrah;parah
party;berpesta
pas;saat
pasan;saat
pasmain;saat main
pasmau;saat mau
pasnya;saatnya
paspasan;cukup
pass;lulus
password;kata sandi
pat;
pata;patah
patahdan;patah dan
patahframedrop;patah grafis menurun
patahlag;patah lag
patahpatah;patah patah
patch;tambalan
patchupdaten;perbarui tambalan
paten;paten
pause;istirahat
paused;dijeda
pay;membayar
payahh;payah
payak;payah
payload;muatan
paylod;muatan
pbb;
pbg;pubg
pc;personal komputer
pcoriginal;personal komputer asli
pd;pada
pda;pada
pdahal;padahal
pdahl;padahal
pdhal;padahal
pdhl;padahal
pdw;
peak;puncak
peapol;rakyat
peawat;pesawat
pebaiki;perbaiki
pebuh;
peda;
pedahal;padahal
peeh;
peek;mengintip
peekmenembakrealodubah;mengintip menembak nyata
peforma;performa
pegangudah;pegang sudah
pekiranan;perkiraan
pelancar;lancar
pelayer;pemain
pelis;tolong
pelitt;pelit
pelor;peluru
pelostor;play store
pelu;perlu
pem;
pemaen;pemain
pemai;pemain
pemainya;pemainnya
peman;
pembaharuan;pembaruan
pembaharuannya;pembaruannya
pembahruan;pembaruan
pembannedtan;blokir
pembarui;perbarui
pembaruwan;pembaruan
pembeharuan;pembaruan
pemberitahuan;pemberitahuan
pemeresan;pemerasan
pemura;pemurah
pen;
pencang;
pencerahanpenjelasan;pencerahan penjelasan
pencet;tekan
penddoii;
pendo;
pendonladtan;mengunduhnya
pengalam;pengalaman
pengaman;keamanan
pengamatkariawan;pengamat karyawan
pengatuaran;pengaturan
pengaturanya;pengaturannya
pengecekan;memeriksa
pengechet;mengobrol
pengelolah;pengelola
pengen;ingin
pengertianya;pengertiannya
penggalaman;pengalaman
penggaldidor;
penggemar;gemar
penggen;ingin
pengomtimalan;pengoptimalkan
penguna;pengguna
penimpanan;penyimpanan
pening;pusing
penmain;pemain
penmbhan;penambahan
pensi;pensiun
pensiu;pensiun
pentingin;pentingkan
penuhin;penuhkan
penyimpaan;penyimpanan
penyimpana;penyimpanan
penyimpananram;penyimpanan ram
penyimpananya;penyimpanannya
penyimpangan;penyimpanan
penyimpenan;penyimpanan
people;orang
pepek;
pepeq;
peperangan;perang
per;
peranah;pernah
perandg;
perasakan;merasakan
perasut;parasut
perasutgame;parasut game
peratin;
perbagus;bagus
perbaharui;pembaruan
perbaharuinya;pembaruannya
perbaiikki;perbaiki
perbaikikalain;perbaiki
perbaikin;perbaikkan
perbaikkan;perbaiki
perbaikki;perbaiki
perbaitkan;perbaikkan
perbaki;perbaiki
perbaru;pembaruan
perbikin;membuat
perbrui;pembaruan
percumamending;percuma lebih baik
perefesyonal;profesional
pereg;
perem;macet
perfect;sempurna
perfek;sempurna
perform;performa
performah;performa
performance;pertunjukan
pergerakan;pergerakkan
perhartikan;perhatikan
perifikasi;verifikasi
perihal;perihal
perim;
peringan;ringankan
perkebangan;perkembangan
perkecilkanya;perkecilkan
perketatin;perketat
permai;permain
permainanapa;permainan apa
permainanya;permainannya
permanent;permanen
permasalaan;permasalahan
permasalahankan;masalah
perna;pernah
perngkat;perangkat
pernikahanz;pernikahan
perosesnya;prosesnya
perpetualang;petualangan
persi;versi
persis;tepat
person;orang
persons;orang
pertamakali;pertama kali
pertayaan;pertanyaan
perteng;pertengkaran
pertimbankan;pertimbangkan
perubahansudah;perubahan sudah
pervaiki;perbaiki
pesen;pesan
peta;peta
pgkt;pangkat
pgn;ingin
ph;
phising;phising
phone;telepon
phraoh;
phus;
pi;
pibg;pubg
picik;
pick;memilih
pickup;ambil
pidah;pindah
pidiyo;video
pie;
piece;bagian
pige;
pihakdevelover;pihak pengembang
pihakpihak;pihak
pihakpubg;pihak pubg
pihal;pihak
pik;
pikirdlu;pikir dulu
pikirin;pikirkan
pilem;film
pilibada;pilih ada
pils;tolong
piluhan;puluhan
pinalty;pinalti
pinda;pindah
pindahin;pindahkan
pindahzona;pindah zona
ping;sinyal
pingdrop;sinyal menurun
pingin;ingin
pingl;sinyal
pingms;sinyal
pingmu;sinyalmu
pingnya;sinyalnya
pingsaya;sinyal saya
pingsinyal;sinyal
pingx;sinyalnya
pingya;sinyalnya
pintan;
pinter;pintar
pintumasuk;pintu masuk
pisahin;pisahkan
pitur;fitur
piye;bagaimana
pk;
pkai;pakai
pke;pakai
pkek;pakai
pktn;paket
placemen;penempatan
plagsip;unggulan
plan;rencana
plangak;
plastornya;play store
platform;platform
platium;platinum
play;bermain
playable;bermain bisa
playdot;tempat bermain
played;pemain
player;pemain
playermya;pemainnya
playernya;pemainnya
playernyasekarang;pemainnya sekarang
playerplayer;pemain
playerr;pemain
playerramah;pemain ramah
players;pemain
playerunkwon;pemain tidak diketahui
playgame;play game
playing;bermain
playload;muatan
playnya;mainnya
playstor;play store
playstorapstore;play store
playstore;play store
playtore;play store
please;tolong
pler;
pless;tolong
plestore;play store
pleyer;pemain
pleyernya;pemainnya
plh;pilih
pli;tolong
pliis;tolong
pling;paling
plinskuy;
plis;tolong
plise;tolong
plislah;tolonglah
pliss;tolong
plissa;tolong
pliz;tolong
plizz;tolong
plnggn;pelanggan
plongok;
ploroting;
pls;tolong
plss;tolong
plug;menyambungkan
pluru;peluru
plurunya;pelurunya
plush;mewah
plyer;pemain
pmain;pemain
pngen;ingin
pnjglebar;panajng lebar
pns;panas
pnsi;pensiun
pnting;penting
pnya;punya
pnyimpanan;penyimpanan
pobg;pubg
pocingki;pochinki
pocopone;pocophone
pocox;poco
poinblank;point blank
poinpoin;poin
point;poin
pointnnya;poinnya
pointnya;poinnya
poinya;poinnya
pokok;inti
pokokna;intinya
pokoknya;intinya
pokonya;intinya
pokoyah;intinya
pokus;fokus
poll;pemilihan
pon;
poor;miskin
popok;
popularity;kepopuleran
portinait;fornite
portinaiti;fornite
post;pos
potato;kentang
poto;foto
power;kekuatan
pp;
ppk;
ppo;
ppp;
ppubg;pubg
pr;
pra;
pram;
prasaan;perasaan
prasutnya;parasutnya
prasutnyaa;parasutnya
prbaiki;perbaiki
prcobaan;percobaan
precisely;dengan tepat
preet;
prem;bingkai
preparing;mempersiapkan
prerecorded;pra rekaman
pretty;cantik
previous;sebelumnya
prh;pernah
priem;
prihatin;khawatir
priksa;periksa
prima;
prime;utama
primordial;
prindapan;
prioritas;prioritas
privasi;privasi
prn;pernah
prnah;pernah
prnh;pernah
pro;profesional
probabilty;kemungkinan
problem;masalah
problempantes;masalah pantas
processor;prosesor
product;produk
profaider;penyedia
programming;pemrograman
projects;proyek
prok;
pronenya;tiarapnya
proplayer;profesional pemain
prosesnyaa;prosesnya
prosesornya;prosesor
protess;protes
provider;penyedia
proxima;
prrbarui;perbarui
prro;profesional
prsen;persen
prtma;pertama
ps;
psti;pasti
ptotes;protes
ptunjuk;petunjuk
pu;
puass;puas
pubgautoaim;pubg otomatis tembak
pubgbug;pubg bug
pubgg;pubg
pubgi;pubg
pubgjaringan;pubg sinyal
pubgjelek;pubg jelek
pubgkami;pubg kami
pubgl;pubg
pubglite;pubg lite
pubgma;pubg
pubgmnya;pubg
pubgmobile;pubg mobile
pubgns;pubg
pubgnya;pubg
pubgsekarang;pubg sekarang
pubgserius;pubg serius
pubj;pubg
pubji;pubg
pubm;pubg
pubnjink;pubg
pudate;pembaruan
pudg;pubg
pug;pubg
pugb;pubg
puge;pubg
pul;penuh
pulatolong;pula tolong
pung;pubg
pungb;pubg
punten;permisi
punyak;punya
pupg;pubg
puqi;pubg
purbaruinya;perbaruinya
purchase;pembelian
purely;murni
purposes;tujuan
pus;
push;dorongan
pusin;pusing
putusputus;putus
puyeng;pusing
pw;kata sandi
pyramid;piramida
pzxqwryuiopasdfhchfhfhxhiphfhghf;
pzxqwryuiopasdfhchfhfhxhiphfhghf;fufhfutigigiwfhufuigighigjugjgighugjjggvghhggvvg
qbangkef;bangkai
qi;
qionglai;
qionglaifellow;
qnives;pisau
qouta;kouta
quadruple;lipat empat
quest;pencarian
quick;cepat
quota;kuota
quqhjauzhzixhhshd;
quran;
qweruyy;
ra;
racsae;
rada;sedikit
rafi;
rah;
rama;
ramach;ramah
ramadan;ramadhan
ramahterlalu;ramah terlalu
ramay;ramai
rambah;tambah
rambo;senjata
rame;ramai
ramee;ramai
rameni;ramai
raminternal;ram internal
rampingkan;ringankan
ramx;ram
ramya;ramnya
ran;
rand;random
rander;rendering
random;acak
randomnya;acaknya
randon;acak
rang;peringkat
range;jangkauan
rank;peringkat
ranked;peringkat
ranking;peringkat
ranting;peringkat
rantingnya;peringkat
raoejejekejennekekejekekekejjekekeje;
rapi;rapih
rapid;rapid
rapih;rapi
raport;laporan
rare;langka
ras;
rasain;rasakan
rasio;rasio
ratain;ratakan
ratakadang;rata kadang
ratarata;rata rata
rate;kecepatan
ratenya;kecepatannya
rating;peringkat
ratingnya;peringkatnya
ratting;peringkat
rau;
rawr;
ray;sinar
rbcbro;
rdg;
reacall;menghidupkan kembali
reaceoruds;catatan
reacol;menghidupkan kembali
read;baca
real;nyata
reali;nyata
realistic;realistis
realistik;realistis
really;sungguh
realog;masuk kembali
reamcth;pertandingan ulang
recaal;menghidupkan kembali
recal;hidupkan kembali
recall;membangkitkan kembali
recallin;menghidupkan
recallnya;menghidupkan kembali
recalnya;menghidupkan kembali
reccal;menghidupkan kembali
recent;terkini
recing;balap
recoil;hentakan senjata
recoilnya;tembakkannya
recol;membangkitkan kembali
recomend;rekomendasi
recomended;rekomendasi
recommended;rekomendasi
reconnect;menyambung kembali
reconnecting;menghubungkan kembali
record;rekaman
recover;pulih
red;merah
redeem;menukarkan
redeemed;menukarkan
redmie;redmi
reduce;mengurangi
redzone;zona merah
reeds;alang alang
refined;dihilangkan
reflek;refleks
refresh;segar
region;wilayah
reh;
rekoil;hentakkan senjata
rekoill;hentakkan senjata
rekoilnya;mundurnya
rekol;hidupkan kembali
rekomended;rekomendasi
related;terkait
reload;isi ulang
relod;isi ulang
relog;masuk kembali
relogin;masuk kembali
remain;tetap
rematch;pertandingan ulang
remove;menghapus
rendahin;rendahkan
rendanya;rendahnya
render;rendering
renderdragon;
rendhin;rendahkan
rendom;acak
renegosiasi;negosiasi ulang
reng;peringkat
renjer;penjaga hutan
reno;reno
renot;red not
rentri;
reouserce;menggunakan kembali
repair;memperbaiki
repaits;memperbaiki
replay;memutar ulang
reply;membalas
report;laporan
repot;merepotkan
req;meminta
request;meminta
requests;permintaan
rerate;ulangi
res;
resemblance;kemiripan
reset;mengatur ulang
resource;sumber
resources;sumber daya
resourpacknya;paket sumber dayanya
respawn;muncul kembali
respect;menghormati
respon;tanggapan
respond;tanggapan
responded;tanggapan
responding;menanggapi
respone;tanggapan
respont;menanggapi
responya;tanggapannya
restart;mengulang kembali
restriction;larangan
resulting;menghasilkan
reting;peringkat
retinggame;peringkat game
return;kembali
reverse;terbalik
review;tinjauan
revive;membangkitkan
revivetolonglah;dihidupkan kembali tolonglah
revoked;dicabut
reward;hadiah
rezeki;rezeki
rgada;tidak ada
rhahcmyd;
ribet;rumit
ricall;menghidupkan kembali
ricolnya;menghidupkan kembali
ridak;tidak
rifaldi;
rifle;senapan
right;baik
riha;
rikol;menghidupkan kembali
rilisin;rilis
rill;nyata
rilog;masuk kembali
rilok;masuk kembali
ringanin;ringankan
ringganin;ringankan
ringganitu;ringan itu
ringgankan;ringankan
rip;
riport;laporan
riquest;permintaan
riset;mengatur ulang
risih;tidak nyaman
rivaiv;
rivaviv;
rivive;dihidupkan kembali
riyanaj;
rizal;
rizky;
rm;
rmh;rumah
rnk;peringkat
robott;robot
rog;
roll;gulungan
rolplay;pemain peran
rondom;acak
rony;
room;ruang
root;akar
rooycooy;
ros;
rosak;rusak
rouse;membangkitkan
royall;royale
royalpass;royale pass
royals;royale
royle;royale
rozok;rozhok
rp;royale pass
rpnya;royale pass
rpo;
rqme;ramai
rt;
rto;
rubah;ubah
ruins;reruntuhan
rukas;
rule;aturan
rumahnya;rumah
rumayan;bagus
rumx;ruangnya
run;lari
runing;berlari
running;berlari
runs;berlari
rurbeueuebe;
rusaak;rusak
rush;bergegas
rvrrjehrrbrbrnjrj;
rwcal;menghidupkan kembali
rx;
rydmtdj;
ryrytytuuf;
ryuu;
ryzen;
sa;
saanya;
saaya;saya
sabi;bisa
sae;
safe;aman
sagat;sangat
sai;
saia;saya
said;dikatakan
saiki;sekarang
saingsama;saing sama
saja;
sajah;saja
sajakita;saja kita
sajathank;saja terima kasih
sajatolong;saja tolong
sak;
sakim;sakim
sakin;semakin
sala;salah
salalau;selalu
salamdariseason;salam dari musim
salvo;
sam;
samah;sama
samain;samakan
samakin;semakin
sambo;
sammpe;sampai
samngat;semangat
sampahh;sampah
sampay;sampai
sampe;sampai
sampek;sampai
samperin;datang
sampi;sampai
samsek;
samsunga;samsung
sanagat;sangat
sanagt;sangat
sanak;sana
sanat;sangat
sancho;
sand;pasir
sandbox;bak pasir
sanga;sangat
sangad;sangat
sangan;
sangang;
sangant;sangat
sangar;seram
sangatmenggangusekali;sangat mengganggu sekali
sangatsangat;sangat
sangatt;sangat
sangay;sangat
sanget;sangat
sanggat;sangat
sangkin;semakin
sangsi;sanksi
sangt;sangat
sanhook;sanhok
sanitu;itu
santay;santai
sante;
santet;
sanyal;sinyal
saolnya;soalnya
sapa;siapa
saranin;sarankan
saranya;sarannya
saru;seru 
sat;
sata;
satabil;stabil
sate;
satires;sindiran
satuplayer;satu pemain
sausage;sosis
save;simpan
say;
sayah;saya
sayamenurutku;saya menurutku
sayamusuh;saya musuh
sayanmohon;saya mohon
sayanunggu;saya tunggu
sayapaling;saya paling
sayaper;saya
sayasaya;saya
sayatks;saya terima kasih
saye;saya
sayng;sayang
says;mengatakan
sbab;sebab
sbagian;sebagian
sbbdi;
sbenarnya;sebenarnya
sbg;sebagai
sbgai;sebagai
sbgnya;sebagainya
sblah;samping
sblm;sebelum
sblmnya;sebelumnya
sblum;sebelum
sbnarnya;sebenarnya
sbnry;sebenarnya
sbnyak;sebanyak
sbugx;bug
scam;penipuan
scarl;senjata
scene;pemandangan
school;sekolah
schooll;sekolah
scin;skin
sckinya;skin
scoop;teropong bidik
scoope;teropong bidik
scop;teropong bidik
scope;teropong bidik
scopemakin;teropong bidik makin
scopnya;teropong bidiknya
scoringnya;penilaiannya
scorpion;kalajengking
scra;secara
screen;layar
script;skrip
scripted;tertulis
scriptfile;scrip file
scripthack;script hack
sd;
sda;
sdah;sudah
sdangkan;sedangkan
sdg;
sdh;sudah
sdkit;sedikit
sdkt;sedikit
sdm;sumber daya manusia
sdn;
sea;laut
seakanakan;seakan
seandai;seandainya
search;mencari
searching;mencari
seasik;seru
season;musim
sebagainyatolong;sebagainya tolong
sebaliknyaa;sebaliknya
sebelah;samping
sebelm;sebelum
sebelumx;sebelumnya
sebener;sebenar
sebenernya;sebenarnya
sebentar;bentar
seblm;sebelum
seblum;sebelum
sebua;sebuah
secapat;secepat
secepatna;secepatnya
security;keamanan
sedap;lezat
sedari;menyadari
sedekit;sedikit
sedihsih;sedih
sedikitt;sedikit
sedkit;sedikit
see;melihat
seekali;sekali
seever;server
segede;besar
segini;begini
seginih;begini
segitu;begitu
seh;
seimbangin;seimbangkan
sejadah;tikar
sejata;senjata
sejelas;jelas
sek;
seka;sekarang
sekakin;semakin
sekalih;sekali
sekalisekian;sekali cukup
sekaly;sekali
sekang;sekarang
sekanrang;sekarang
sekarabg;sekarang
sekarag;sekarang
sekaran;sekarang
sekarangmah;sekarang
sekarng;sekarang
sekedar;hanya
sekeren;keren
sekian;cukup
sekin;skin
sekinnya;skin
sekli;sekali
sekop;teropong bidik
sekrang;sekarang
sekrg;sekarang
seksu;
selamalamanya;selamanya
selancar;lancar
selatu;selalu
selau;selalu
selebeu;
seleding;meluncur
selelu;selalu
selesaiin;selesaikan
selesaiselesai;selesai
self;diri sendiri
sellu;selalu
sellular;selular
seloby;satu lobi
selslu;selalu
seluru;seluruh
selver;server
semaki;semakin
semaksimal;maksimal
semalem;semalam
semaleman;sepanjang malam
semangkin;semakin
sember;
semdat;
seminim;minimal
semisemi;semi
semkain;semakin
semlem;semalam
semnetang;sementara
semngt;semangat
semogadidengar;semoga di dengar
semogamajuterus;semoga maju terus
semok;bom asap
semood;halus
sempak;
sempre;
semskin;skin
semu;semua
semuacuma;semua hanya
semuanyah;semuanya
semuga;semoga
semuwanya;semuanya
senaja;sengaja
sendri;sendiri
seneng;senang
senggol;dorongan
sengmangatterus;semangat terus
seniper;sniper
senja;senjata
senjatadan;senjata dan
senjatamembuka;senjata membuka
senjatasenjatanya;senjatanya
senjta;senjata
sense;
sensi;kepekaan
sensitif;peka
sensitivitas;kepekaan
sensitivitasnya;kepekaan
sensitivity;kepekaan
sensivitas;kepekaan
sensivitasnya;kepekaannya
sent;kirim
sentaja;senjata
seoson;musim
sepali;
separah;parah
separti;seperti
sepele;hal yang tidak penting
sepelesepele;sepele
sepertiada;seperti ada
sepeti;seperti
seportif;sportif
sepp;
sepperti;seperti
ser;
seramai;ramai
serasa;merasa
series;seri
serin;sering
seringkali;sering kali
serinh;sering
seruh;seru
seruhnya;serunya
serusih;seru
serutapi;seru tapi
seruterima;seru terima
seruu;seru
serve;server
servermu;server
servernyaa;servernya
service;melayani
servis;melayani
ses;
sesad;sesat
sesasli;sesali
sesason;musim
sesen;musim
seseuai;sesuai
sesion;musim
sesitiv;kepekaan
seson;musim
sesuaiin;sesuaikan
sesuain;sesuai
sesuay;sesuai
set;mengatur
setabil;stabil
setabilkan;stabilkan
setahu;setahun
setakat;sepakat
setalah;setelah
setan;iblis
setandar;standar
setel;mengatur
setep;langkah
seting;pengaturan
setingan;pengaturan
setiyad;setiap
setlah;setelah
setp;langkah
setting;pengaturan
settingan;pengaturan
settingin;pengaturan
settings;pengaturan
setujunya;setuju
sever;server
sexsi;seksi
seya;
sf;
sg;shotgun
sgera;segera
sgini;begini
sgnal;sinyal
sgt;sangat
shadow;bayangkan
shahabat;sahabat
shame;malu
shap;bentuk
share;bagikan
shark;hiu
sheep;domba
shi;
shild;tameng
shjeku;
shoot;menembak
shooting;penembakan
shop;toko
shot;tembakan
shotgun;shotgun
show;menunjukkan
si;
siangpagikemaren;siang pagi kemarin
siasia;sia
sib;
sich;
sie;
sighs;mendesah
signal;sinyal
signalnya;sinyalnya
signifikan;penting
sih;
sihdan;dan
sihh;
sihpadahal;padahal
sihu;
sii;
siih;
sikyal;sinyal
sima;
simerah;merah
simpel;sederhana
simple;sederhana
since;sejak
sing;
singal;tunggal
singel;lajang
singgel;tunggal
single;lajang
sinnyal;sinyal
sintang;bintang
sinting;gila
siny;sinyalnya
sinya;sinyal
sinyall;sinyal
sinyalping;sinyal
sip;
sipph;
sir;
sira;
sis;
sisain;sisakan
sisca;
siseen;musim
sisen;musim
sison;musim
sistim;sistem
situ;sana
situ;
situlah;di situlah
situnya;di sana
siu;
size;ukuran
sizenya;ukurannya
sj;
sj;saja
sja;saja
sjelak;sejelas
sjshsbsbsbsbsbbssbsbsbsbjssjdjddhdgshskshsgsjsjgsjsjhshbshsjsksjshsgdfsteusousfsbsmskjshgshsf;
sjsjshshs;
sk;
ska;suka
skali;sekali
skalu;selalu
skarang;sekarang
skarng;sekarang
skateboard;papan luncur
skelas;sekelas
skelobby;ke lobi
sketbord;papan luncur
sketika;seketika
skg;sekarang
skgr;
skian;cukup
skil;kemampuan
skill;kemampuan
skineventgrafik;skin acara grafis
skinground;tanah kulit
skinmoney;skin uang
skinnya;skin
skins;skin
skinskin;skin
skip;melewati
skit;sakit
skli;sekali
skop;teropong bidik
skopnya;teropong bidiknya
skopx;teropong bidiknya
skore;skor
skrang;sekarang
skrg;sekarang
skrip;skrip
skrng;sekarang
skrngs;sekarang
skuad;squad
skuadsolo;squad solo
slain;selain
slalu;selalu
slaluh;selalu
slalunya;selalunya
slama;selama
slanjut;selanjut
slayy;
slebew;
sleep;tidur
slide;menggeser
sllu;selalu
slow;lambat
sm;sama
sma;sama
smaa;sama
smak;
smakin;semakin
smakn;semakin
smartfen;smartfren
smartphone;telepon seluler
smb;
smbong;sombong
smbunyi;sembunyi
smg;senjata
smgkin;semungkin
smisal;misal
smkin;semakin
smngt;semangat
smnjak;semanjak
smntara;sementara
smntra;sementara
smock;bom asap
smoga;semoga
smogah;semoga
smok;bom asap
smoke;bom asap
smoot;halus
smootgitu;halus begitu
smooth;habiskan
smot;halus
smoth;halus
smpae;sampai
smpai;sampai
smpe;sampai
smpuh;
smpurna;sempurna
smsung;samsung
smua;semua
snap;
snb;
sndiri;sendiri
sndri;sendiri
snepdaragon;snapdragon
snepdragon;snapdragon
sng;
sngant;sangat
sngat;sangat
sngja;sengaja
sngt;sangat
sniper;sniper
snipernya;sniper
snjta;senjata
snowbike;sepeda salju
soak;
soalny;soalnya
soalnyagamenya;soalnya game
soalx;soalnya
sob;
sobat;teman
sobong;sombong
soh;
soil;tanah
sok;
sokeras;keras
sokkeras;keras
sol;
solana;soalnya
solidd;solidaritas
solusimohon;solusi mohon
somai;
someone;seseorang
something;sesuatu
sometimes;kadang
somplak;
son;
sona;
sonde;
sonia;
sono;sana
soon;segera
sop;
sorry;maaf
sors;
sosmed;sosial media
sound;suara
source;sumber
sox;
space;ruang angkasa
spactator;penonton
spanya;
spawn;muncul
spe;
speak;berbicara
spec;spesifikasi
specially;khususnya
speck;spesifikasi
spect;mode penonton
specta;penonton
spectate;mode penonton
spectating;mode penonton
spectator;mode penonton
spectatornyaa;mode penontonnya
spectmatinya;mode penonton
speda;sepeda
speed;kecepatan
speednya;kecepatannya
speek;spesifikasi
speen;putaran
spek;spesifikasi
speknya;spesifikasinya
spektator;mode penonton
spektatornya;mode penonton
spektor;mode penonton
spekualifikasi;spesifikasi
spending;pengeluaran
sperti;seperti
spider;laba laba
spiek;spesifikasi
spin;putaran
spinnya;putarannya
spintidak;spin tidak
splash;percikan
spntasnya;sesuai
sporty;sportif
spotting;bercak
spray;tembak
sprintnya;berlari
sprti;seperti
spt;seperti
squad;regu
squat;squad
squid;cumi cumi
sran;saran
srbanding;sebanding
srh;
sri;
sring;sering
sruh;suruh
ss;
ssaja;saja
ssd;
ssekali;sekali
ssh;
sskali;sekali
ssmsung;sasmsung
stabilpdahal;stabil padahal
stabilping;stabil sinyal
stabilsetiap;stabil setiap
stack;macet
staff;staf
stak;macet
stal;
stalk;tangkai
stambel;tersandung
standart;standar
stap;langkah
star;mulailah
stars;bintang
start;mulailah
started;dimulai
starting;mulai
stat;mulai
state;negara
station;stasiun
statistik;statistik
stbil;stabil
stealth;sembunyi
steam;uap
steel;baja
stelah;setelah
step;langkah kaki
stepnya;langkahnya
stiap;setiap
still;tetap
stingan;pengaturan
stingy;pelit
stlah;setelah
stock;persediaan
stolen;dicuri
stop;berhenti
storage;penyimpanan
store;toko
storetampilannya;toko tampilannya
streak;garis
streamer;
strees;stres
stremertolong;tolong
stuck;terjebak
stuckpoin;macet poin
stucksetelah;macet setelah
studios;studio
stuff;hal hal
stuffs;barang barang
stuk;macet
stumbel;tersandung
stupid;bodoh
stututuutututu;
stxre;
su;
suar;suara
subscribe;langganan
suck;mengisap
sucks;menyebalkan
sud;sudah
suda;sudah
sudan;sudah
sudslah;sudahlah
suee;sialan
sugik;
suguh;
sui;suit
suk;
sukaa;suka
sukacukp;suka cukup
sukagame;suka game
sukah;suka
sukak;suka
sukakk;suka
sukasuka;suka
sukatibatiba;suka tiba tiba
sukur;syukur
sule;
sulusinya;solusinya
sumberdaya;sumber daya
sumsmumusmusnysynynsynsnynsnysnhnusnusynsnnusjmsmusklspspslmsnsnsjsjdjndndndjjdjdjxjdnndndnnd;
sun;
sunber;sumber
sundageme;sunda game
sundel;
sung;
sungguhsungguh;sungguh sungguh
sunguahan;sungguh
sunguh;sungguh
sunshin;cahaya matahari
suntikan;suntikkan
sunuot;
supan;
supermenlh;
suplies;persediaan
suplynya;suplainya
suport;mendukung
suportin;mendukung
supplies;persediaan
support;mendukung
supported;didukung
suppresor;peredam suara
suru;suruh
suruah;suruh
survival;bertahan hidup
sus;
susa;sulit
susah;sulit
susahh;sulit
susahin;sulitkan
susahnya;sulitnya
sush;sulit
suskses;sukses
suspen;menskors
susuah;sulit
susul;menindaklanjuti
suwon;
suzah;sulit
swfiqfu;
swipe;geser
swlalu;selalu
sy;saya
sya;saya
syaa;saya
syang;sayang
syg;sayang
sygnya;sayangnya
syng;sayang
sypry;
sysah;sulit
system;sistem
sytem;sistem
ta;
tab;
tabh;tambah
tadai;
taee;
taego;
taek;
tah;
tahanmudahmudahan;tahan mudah mudahan
tahi;
tai;
taii;
taik;
taikk;
taiklah;
takangg;pintu selanjutnya
taken;diambil
takon;menanyakan
talk;bicara
tama;
tamabah;tambah
tamamain;pertama main
tamba;tambah
tambahin;tambahkan
tambahrating;tambah perangkat
tambain;tambahkan
tambakna;tambahkan
tambdh;tambah
tambh;tambah
tame;
tampa;tanpa
tampat;tempat
tan;
tanahh;tanah
tancen;tencent
tancent;tencent
tandah;tanda
tangani;menangani
tangapan;tanggapan
tangapanya;tanggapannya
tanggepi;tanggapi
tanjiroo;
tankx;terima kasih
tanoa;
tantangan;tantang
tanyak;tanya
tao;
taoi;tapi
tap;mengetuk
