content,polarity,label
dimana developer tencent pergi sungguh merindukan developer,0.2,positive
ok,0.5,positive
update game berat hapus pubg bosan gara pubg mempertimbangkan handphone bagus handphone kentang,-0.10000000000000003,negative
telat penindakan kecurangan,-0.09999999999999999,negative
gamenya grafis buruk bro enak game free fire,-0.07999999999999999,negative
tencent tolong skin bajunya anak,0.0,neutral
masuk error,0.0,neutral
bug tolong mengganggu,-0.8,negative
jelek,-0.6999999999999998,negative
ratu,0.0,neutral
handphone kuat,0.4333333333333333,positive
pubg babi hapus aplikasi pemain recall meeting egois kill death rasio kadang kadang turun musuh kaya anjing download handphone beban tolong perbaiki hapus pubg,-0.3277777777777778,negative
game pubg mobile update bug game benarkan merugikan player pubg mobile bermain,-0.4000000000000001,negative
haram,0.0,neutral
mantap,0.16666666666666666,positive
seru,0.3,positive
semenjak akun hilang malas main pubg balikkan akun teman otomatis pubg,-0.25,negative
game bagus download adik adik,0.09999999999999998,positive
delivery coba kurangi pemakaian data handphonenya kentang bermain,0.0,neutral
maaf kasih bintang admin tolong sinyal benarkan main sinyal bagus game sinyalnya buruk frame lag handphone intinya,-0.10238095238095236,negative
bug lag parah,-0.6999999999999998,negative
tolong update,0.0,neutral
gamenya banget free fire,0.0,neutral
buka update buka aplikasinya tolong diperbaiki update download,0.0,neutral
tencent tolong handphone mendukung main update handphone mendukung main biar pemain merasakan main pubg mobile semoga baca,0.25,positive
bangkai download file update file hilang download,-0.2,negative
mainkan bodoh,-0.7999999999999999,negative
login facebook akun login facebook nasibnya,0.0,neutral
game bagus,0.14999999999999997,positive
mantap,0.16666666666666666,positive
game haram,-0.4,negative
game bagus banget sayang adil pemain beli uc buka peti banyakkan kosong parah item dobel harga beli ratusan ribuan uc diharga ratusan fragmen mencari keuntungan tolong masuk akal hargai pemain royale royale sistem mengubah statistik probabilty undian smg perhatian,0.03999999999999999,positive
tari tradisional indonesia suka,0.0,neutral
cheat tembakkan tembus dinding seru main game,0.3,positive
kadang,0.0,neutral
biar tencent senang,0.8,positive
update musim turun aplikasi berjalan whatsapp main event buruk sinyal paketan penuh coba wifi parah,-0.17499999999999993,negative
game buka death buka main pubg meding main free fire ayo main free fire,0.09444444444444444,positive
bagus banget,0.7,positive
alangkah baiknya ukuran update kurangi update file download,0.6,positive
bintang game percobaan,-0.4,negative
update masuk versi main,0.16666666666666666,positive
kesal banget gara gara tim diajak kerja knock gara gara tim revive tolonglah report tim kaya,-0.012500000000000011,negative
ok,0.5,positive
bagus baiknya tambahkan peta peta taego peta deston pubg,0.7,positive
knock squad soon mengurangi poin pelit berkah kaya,0.375,positive
game mudah,0.016666666666666663,positive
bug malas mainya,-0.04166666666666667,negative
game haram,-0.4,negative
keren,0.35,positive
bintang update stabil gara update,0.0,neutral
game jelek,-0.5499999999999999,negative
animasi,0.0,neutral
mantap main pubg kedepannya kuat,0.4,positive
balikkan pubg kaya hey main berubah enak kali,1.0,positive
need tolong akun hacked someone kirim email replay tolong tolong recover akun invested lot,0.0,neutral
permainan pengaturan tembak arahan tolong update pengaturannya latar main,-0.4,negative
pubg game haram,-0.4,negative
game bagus tolong memperbaiki bug,0.14999999999999997,positive
bintangnya turun pembaharuan meresahkan pemakai handphone kentang,-0.15555555555555559,negative
main game lancar gerakkan layarnya gerak device tolong perbaiki,0.0,neutral
tumben update musim kali bug mobil dacia jeep suaranya,0.0,neutral
login tulisan mengosongkan ruangan giga byte,0.0,neutral
bermain game musim sedih lihatnya bug mohon diperbaiki,-0.5,negative
krafton pelit kasih skin,0.0,neutral
kakak krafton tencent tolong hapus fitur main bareng pandang rank main bareng teman fitur seru kakak tolong hapus kakak,-0.25,negative
bosan main pubg mobile solusinya,-0.4,negative
game bagus banget,0.25499999999999995,positive
login twitter kesalahan,0.0,neutral
kecewa banget tega jalan pria seakan perasakan,-0.9750000000000001,negative
rumah elit baju sulit game haram hahaha,-0.15,negative
pesan developer game nomor teratas turun drastis sarankan update jadikan game kasihan player sanggup beli device bagus semoga baca developer,0.04920634920634919,positive
bintang naikkan kasih bintang mengatasi bug game karakter musuh kepalanya game pegang senjata senjatanya scope musuh step musuh musuh mati mengalami apartemen school semoga keluhan bermain game samping terbaca tencent sekian player terima kasih,0.0,neutral
bug tolong diperbaiki,0.0,neutral
terkadang revive tower metro royale masuk game bug berenang dibawah peta terhenti menit menara menit,-0.4,negative
sulit mengunduh,-0.5,negative
high definition,0.16,positive
gameplay bagus sistem matching pakai script file merugikan player mohon tindak pakai cheat banned device banned akun player akun aplikasi ketiga player posisi musuh,0.39999999999999997,positive
mode metro royale september tersedia bahasa indonesia,0.4,positive
pubg berat biar berkurang pemainnya,-0.2,negative
kasih glacier admin,0.5,positive
main enak,1.0,positive
buset update game turun peminat game pubg teman pensiun gara device kompatibel,-0.2777777777777778,negative
main login ulang sekalinya login tolong,0.0,neutral
gamenya berat pakai device red frame drop parah banget mohon diatasi tencent,-0.10000000000000002,negative
penuh gara gara download pubg,0.35,positive
uc helm inferno bangkai,0.0,neutral
pubg kalah free fire segi acara free fire justin bieber,0.4,positive
benarkan bug download kronologinya selesai download peta pakai suruh download,0.2857142857142857,positive
mendapati kegagalan masuk twitter tolong perbaiki,-0.3166666666666667,negative
kakak usul adakan senjata sniper black raja peta,-0.16666666666666666,negative
tambahkan peta,0.0,neutral
hai anak muda indonesia tolong hentikanlah bermain game online kawan berharga timbang membuang uang main game online mainkan keringat orang tua hidup dunia nyata indah,0.3833333333333333,positive
fornite pubg,0.0,neutral
lumayan senang,0.525,positive
main jam matching banget matching menit menit masuk game,-0.1,negative
game bagus tolong hilangkan bug,0.14999999999999997,positive
gacha merugikan player,0.0,neutral
fine pubg bagus semoga pilihan low high definition hight high definition,0.2661111111111111,positive
fps rendah turun frame drop,-0.07777777777777779,negative
bagus,0.7,positive
bug ampun,0.6000000000000001,positive
mantap,0.16666666666666666,positive
update bermasalah pakai wifi tolong perbaiki suka game pubg mobile,0.0,neutral
maaf kasih bintang mencoba,-0.5,negative
game babi,-0.4,negative
lumayan bintang frame jelek,-0.22499999999999992,negative
tencent pelit buka peti isinya sampah error recall reconnecting error,0.0,neutral
kasih bintang login akun apapun semoga cepat diperbaiki gamenya memakai akun guest akun sultan akun satunya,0.07708333333333332,positive
game free fire game grafis buruk bit,-0.27499999999999997,negative
game rumah lengkap,-0.15000000000000002,negative
mahal kostum bagus,0.09999999999999998,positive
game bagus giga byte dukung giga byte lag tolong bantu tipis biar lag handphone giga byte mohon download data turunkan tencent handphone giga byte pakai,-0.03333333333333336,negative
mantap bos game kekurangan kena tembak mengobati melawan sayang bos,-0.11666666666666668,negative
buruk game,-0.5499999999999999,negative
parah banyakkan lag gamenya beda main free fire lag pindah pubg aman lag asyik,0.0111111111111111,positive
game bagus,0.14999999999999997,positive
game mantap,-0.11666666666666668,negative
lag handphone hahaha,0.2,positive
kakak tolong handphone grafis high definition bosan grafis standar tolong kakak grafis high definition main,-0.03599999999999999,negative
developer tolong unbanned akun cheat apapun bermain pubg,0.0,neutral
ok,0.5,positive
game bagus,0.14999999999999997,positive
bagus,0.7,positive
game bug anjing,-0.4,negative
event frame main frame drop face face bareng musuh frame langsung kalah acaranya baguskan,0.3444444444444444,positive
game bodoh download masuk game,-0.5333333333333333,negative
bug diskriminasi handphone,0.0,neutral
tencent tolong handphone giga byte sulit banget dengar pecinta game cari solusi biar ringan tambahkan game berat biar laku youtube laku sulit dengar peminat top kadang menyesal lihat kaya patah lag parah cari solusi pikir kualitas high definition kenyamanan pemainnya,-0.28685185185185186,negative
aneh download dimainkan disuruh download data obb mega byte aplikasi developer,-0.05,negative
game,-0.4,negative
pensiun,0.0,neutral
game seru,-0.05000000000000002,negative
miramar error bug banget delay pemain klasik curang memakai file ilegal,-0.14166666666666666,negative
banyakkan teman main mobile legends kakak kakak hapus download mobile legends,0.0,neutral
game berat giga byte giga byte giga byte mohon turunkan giga byte biar peminat bertahan suka update giga byte,-0.4,negative
game bagus sayang bug sinyal lag wifi sinyal tolong perbaiki admin bug sinyal,0.14999999999999997,positive
gema anjing gema babi,0.0,neutral
kadang lag kadang ok,0.5,positive
player using cheat knock run really cepat tolong respect competitive player,0.2,positive
login pakai twitter,0.0,neutral
bagusnya,0.7,positive
cheat,0.0,neutral
game bagus,0.14999999999999997,positive
main malas update install ulang,-0.25,negative
gamenya bagus grafiknya mantap ditambah fitur fitur mode firaun suka data selulernya kurangkan hemat ambil datanya pakai voucher wifi macamnya ukuran penyimpanannya kurangkan handphone kentang paham kondisi orang miskin,0.3666666666666667,positive
bermain kali mengumpurkan poin menang poin kehilangan poin rekan tim sengaja membunuh adil,0.5,positive
bagus,0.7,positive
bug hahaha,0.2,positive
game berat,-0.30000000000000004,negative
bagus free fire,0.55,positive
tolong ukurannya biar handphone memainkannya,0.0,neutral
bintang bug,0.0,neutral
coba game semoga bagus,0.14999999999999997,positive
kasih musuh seimbang biar serunya,0.5,positive
game lumayan seru enak,0.2875,positive
fps stabil suka lag cheat,0.0,neutral
rindu zaman menarik seru,0.5,positive
bagus anak,0.7,positive
handphone realmi pro bug tombol medkit untung tembak hilang mengganggu perang pakai medkit buka tas selebihnya pemilihan lawan adil main seminggu lawannya pro sulit belajar,0.2,positive
bug sinyal hijau lag,-0.2,negative
berjuang sekeras,-0.14583333333333334,negative
berat dukung handphone kentang,0.25,positive
pubg ramah handphone mid rank tolong pubg balikkan kaya biar veteran main,-0.012500000000000011,negative
saran pengembang pelit skin tiket peti premium beli,0.0,neutral
tolong bug benarkan loading macet relog ulang kaya update parah,-0.15555555555555559,negative
install bantu,0.0,neutral
update,0.0,neutral
kurangi bug jalan sinyal bagus,0.7,positive
buruk,-0.6999999999999998,negative
lag parah,0.0,neutral
keren free fire,0.375,positive
gamenya berat terjun payung masuk kolam,-0.30000000000000004,negative
perbaiki,0.0,neutral
update bug langkah kaki grafis patah lag main tolong diperbaiki grafis patah,-0.4,negative
login macet loading,0.0,neutral
main misi masuk,0.0,neutral
semenjak update force tutup parah game,-0.4,negative
mendapati kegagalan masuk twitter tolong perbaiki,-0.3166666666666667,negative
cheat bermain game suka kalah cepat musuh handphone bagus tembak tembak kalah,0.44999999999999996,positive
sinyal lancar main,0.4,positive
masuk game pubg pesan enough storage space mobile phone bodoh perbaitkan,-0.6,negative
kasih bintang mode zombie survival kill zombie kena berubah tolong kasih suka banget tolong klasik spiderman tolong tolong kasih bintang,0.3888888888888889,positive
kasih bintang,0.5,positive
kecewa ponsel mendukung bermain bug senjata pakai scope senjatanya bentuknya bug sinyal mikropon berharap mengatasi,-0.75,negative
free fire grafis buruk pintu,-0.09999999999999994,negative
update bug urus,0.0,neutral
kasih bintang,0.5,positive
ampun tencent download filenya barusan suruh download habiskan kuota tolong tencent perbaiki,0.0,neutral
apalah daya,0.0,neutral
game download kasih bintang,0.04999999999999999,positive
pubg login handphone poco tolong,0.0,neutral
game harga bot,-0.4,negative
bug cheat berserakkan sampah,0.0,neutral
bug parah scope bug,-0.6999999999999998,negative
upgrade kapasitas memori,0.0,neutral
krafton label infinit cobalah pakai nama gilang corp bro balikkan akun moody,0.0,neutral
developer tolong download login,0.0,neutral
buka pubg,0.0,neutral
hai kakak mencoba mudahan bagus cocok maaf kakak kasih bintang suka kasih bintang,0.5625,positive
tolong perbaiki koneksi internet meresah,0.0,neutral
sayang cheat recoil musuh putih lolos semoga dikembangkan bebas cheat,0.0,neutral
atur usia peringatan main jam tolong pemberitahuan batas bermain suka bermain jam peringatkan usia diatas foto profil pubg lihat handphone vivo peringatan balas komentar diam pemilik game,-0.26666666666666666,negative
bug,0.0,neutral
keren,0.35,positive
menemukan bug knock diangkat dipindahkan musuh dilepas karakter diangkat,0.0,neutral
tolong admin coba kasih otomatis aim enak download,1.0,positive
pakai device samsung main kerasa berat render frame drop banget,0.16666666666666666,positive
tencent tolong perbaiki bug giroskop diaktifkan pegang senjata bug tencent mohon diperbaiki,0.0,neutral
ok,0.5,positive
kasih bintang ok kasih bintang,0.5,positive
mantap,0.16666666666666666,positive
game buruk lag hapus game,-0.5499999999999999,negative
lumayan mantap,0.525,positive
game bagus ukuran tolong ukuran diperkecil pemain handphone spesifikasi rendah memain game pubg mobile,-0.020000000000000018,negative
fps lumayan handphone chipset helio drop patah,0.25,positive
bagus,0.7,positive
berat,-0.2,negative
game orang recall bug bug jalan sinyal bagus pubg niat perbaiki game,0.14999999999999997,positive
login twitter akun senjata upgrade login twitter,0.0,neutral
coba,0.0,neutral
ramah,0.375,positive
missing makan ayam dapatkan menang main pubg,-0.10000000000000002,negative
gamenya lumayan seru gamenya suka bug orang orang bilang game game haram,-0.06250000000000001,negative
sinyal bagus lag,0.7,positive
kasih bintang,0.5,positive
parah sulit masuk,-0.5,negative
gachanya sulit,-0.5,negative
adu duel lag kena clutch gratis parah game,0.0,neutral
parah,0.0,neutral
malas komentar,-0.25,negative
macet login sinyal bagus saran admin,0.7,positive
musim parah berat frame handphone kentang,0.0,neutral
pubg data hilang masuk,0.0,neutral
lumayan,0.2,positive
main bug lag marah,-0.5,negative
tolong game gameplay tolong musim musim,0.0,neutral
free fire grafis buruk,-0.1499999999999999,negative
update musuhnya lemah,-0.375,negative
game grafis buruk menyerupai free fire tolong hapus game,-0.1499999999999999,negative
update update ulang,0.0,neutral
missing makan ayam dapatkan menang main pubg,-0.10000000000000002,negative
mengerti mainnya ikon layar bahasanya ubah,0.0,neutral
tolong perbaiki pungutan ransel gelap amunisi kit granat smoke gelap sulit barang pungutan,-0.26666666666666666,negative
berantas hack cheat,0.0,neutral
main level turunnya drastis kill masuk akal parah,0.0,neutral
bagus,0.7,positive
update sungguh kerasa hancurnya rasakan handphone kentang update proses rendering bangunan dibilang normal update sungguh kecewa proses rendering bangunan buruk,-0.1,negative
download masuk update disuruh download mega byte malas boros kuota grafis keren banget game jelek harap bug grafis perbaiki beda kaya iklan,-0.025000000000000005,negative
game lag freeze,-0.4,negative
pubg tencent keanehan skin menghilang bug tembus tembok cheat musuh tembak perusahaan pubg harap perbaiki terima kasih,0.0,neutral
hebat,0.8,positive
main lag jaringannya main livik lag kesal mohon diperbaiki sinyal permainannya level infinite,-0.4,negative
bagus game,0.14999999999999997,positive
sedekah bintang,0.0,neutral
grafis suara langkah kaki tembakkan musuh terkadang muncul peta suara tembakkan glider modifikasi glide glide sulit tencent sekian mohon maaf salah,-0.04999999999999999,negative
asyik,0.3,positive
gamenya buruk,-0.5499999999999999,negative
sinyalmu bro,0.0,neutral
tingkatkan update handphone kentang kentang,0.0,neutral
upgrade ujung ujungnya giga byte upgrade,0.0,neutral
tolong membawa deston peta pubg mobile,0.0,neutral
bagus grafis good game,0.3333333333333333,positive
perbaiki,0.0,neutral
kadang sinyal lancar suka lag menentu kadang ketemu musuh suka tegang,0.033333333333333354,positive
game grafis buruk game,-0.5,negative
game suka,-0.4,negative
developer habiskan kuota main game download masuk download play store download teraman developer suka menyulitkan player bagus sinyal mega byte second lag kasih start game menyulitkan,-0.18333333333333335,negative
berat banget sesuai kecepatan internet indonesia,-0.2,negative
update login sulit,-0.5,negative
game pubg login kompilasi resources tolong bantuannya,-0.4,negative
mantap,0.16666666666666666,positive
akun kelama main pembaruan,0.0,neutral
bug tencent tolong,0.0,neutral
dear tencent tolong perbaiki login twitter keterangannya gagal masuk berhenti main pubg,-0.5,negative
pubg error relog login download running mohon perbaiki download ulang menghabiskan data,0.0,neutral
gamenya bagus giga byte frame musuh bug,0.14999999999999997,positive
maaf developer bug game kadang seru main pemberi tahuan server pubg mobile hilang kadang suka kesal seru sinyal ok mohon perbaiki pemain menikmati permainan sekian terima kasih,-0.024999999999999994,negative
temanya robot tolong,0.0,neutral
lumayan,0.2,positive
karakternya kaku terjun tembus tanah,-0.21428571428571427,negative
tolong diperbaiki tonton temannya mati duluan mati duluan tonton teman,0.024999999999999994,positive
coba lag,0.0,neutral
tolong adakan pengecilan mega byte kebawah pensiun lag,-0.15555555555555559,negative
ok,0.5,positive
bagus high definition pusing mainnya,0.43,positive
game haram,-0.4,negative
game grafis buruk jelek kaya stambel bro mobil legend mati asap,-0.49999999999999994,negative
mohon maaf pensiun main game handphone frame,-0.5,negative
metro royale hilang tolong kembalikan metro royale mode kesukaan main pubg mode metro royale,0.3333333333333333,positive
delay knock loot mengganggu tolong developer perbaiki,-0.5,negative
moga menghibur,0.0,neutral
bagus lag lag maaf pubg mobile,0.09999999999999998,positive
pubg macet macet malas main,-0.25,negative
pensiun,0.0,neutral
lumayan mengerti main bintang,0.25,positive
pensiun,0.0,neutral
kakak tolong handphone grafis high definition bosan grafis standar tolong kakak grafis high definition main,-0.03599999999999999,negative
sulit main tulisan unknown error tolong restart device,-0.3,negative
jelek,-0.6999999999999998,negative
game jelek payah,-0.6,negative
mantap handphone lancar jaya lag main game beli handphone xiaomi redmi atasnya,0.6000000000000001,positive
komentar,0.0,neutral
admin handphone kentang,0.0,neutral
bug,0.0,neutral
pensiun main bro login facebook tolonglah main bareng bareng teman skinnya lumayan,0.225,positive
login timbul notifikasi kesalahan otentikasi server,0.0,neutral
bagus,0.7,positive
intinya game seru kecewa,-0.225,negative
permainan curang pakai handphone mahal kebal tembak pakai handphone murah pakai senjata bagus bidik kena langsung mati mohon developer adilan seram pakai handphone murahan tembak duluan sasaran tembak duluan mati kesalahan musuh mudah menentukan sembunyi game tolong hadiah mencari senjata bagus sulit,0.15897435897435896,positive
sinyal lancar match,0.4,positive
update kali nyaman didalam game jalan pelan lari sinyal bagus tameng menghilang tolong developer tingkat gamenya mengerti,-0.0666666666666667,negative
bug,0.0,neutral
would suka enable download seluler connection depending data flan may cost uang tolong solusi game tampil tulisan,-0.4,negative
kelas,0.0,neutral
meet much musuh lag,0.2,positive
game bagus santai,0.14999999999999997,positive
game berat bug,-0.30000000000000004,negative
sistem keamanannya ok handphone mid end,0.25,positive
pubg grafis buruk,-0.6999999999999998,negative
pubg free fire anjing aneh update,0.4,positive
game keren trailer main battle royale render telat tanah render bug lag bug fixed tolong,-0.016666666666666673,negative
pubg cheat cheat posisi musuh menyusahkan pemain pubg bermain pubg rank bot player berkurang bermain pubg,-0.8,negative
main event bug bangsat,0.0,neutral
kasih bintang,0.5,positive
pubg game jelek anjing,-0.6999999999999998,negative
bug,0.0,neutral
perbaiki bug hilangnya tombol granat medkit,0.0,neutral
realistis banget,0.16666666666666666,positive
game bodoh download download bilang aplikasi berfungsi menghabiskan kuota hapus gamenya play store mengurus game moga cepat mati bodoh,-0.43333333333333335,negative
alasan malas main pubg habis update download ulang data,-0.25,negative
masuk lobi putar halaman payah banget sinyal stabil,-0.9099999999999998,negative
dear developer tolong diperbaiki sinyal update sinyal krang stabil tolong suara bug mendengar,0.4,positive
membantu,0.0,neutral
main main handphone patah nyaman mainnya,0.0,neutral
suka game,0.0,neutral
device suaranya volume handphone batas penuh pelan banget tolong developer install ulang,0.004999999999999977,positive
beralih disaat,0.0,neutral
game rusak teman,-0.4,negative
tencent tolong handphone mendukung main update handphone mendukung main biar pemain merasakan main pubg mobile semoga baca,0.25,positive
game bug,-0.4,negative
hidupkan player tambahkan zona,0.0,neutral
ok kadang layar berwarna hitam,0.16666666666666669,positive
gamenya bagus bug mengganggu turun parasut cheat,-0.0888888888888889,negative
dear developer want give advice tolong santai zona walking kecepatan zona exceeds kecepatan run uncomfortable terima kasih,0.0,neutral
hai admin player terganggu koneksi bermasalah tumpang hotspot teman kuota bagus internet teman sinyalnya bermain game terganggu delay high sinyal dimana situ delay peek menembak reload ubah senjata membuka pintu masuk jendela hit musuh delay terganggu mohon fixed,0.15333333333333332,positive
update suara step hilang langsung musuh suara tembakkan muncul peta harap perbaiki terima kasih,0.25,positive
kadang lag overall bagus mantap game,0.14999999999999997,positive
suka game petanya indah bagus game sebelah suka player game sebelah berat game giga byte berat handphone tolong turunkan giga byte grafis low spesifikasi tekstur packnya,-0.13750000000000004,negative
ok,0.5,positive
ok suka game,0.5,positive
coba,0.0,neutral
mode handphone,0.0,neutral
memakai handphone poco gt fps fps poco pro smooth ekstrim fps high dynamic range ultra fps high dynamic range ekstrim fps poco pro fps poco gt fps poco gt chipsetnya bagus bug salah satunya tombol peti loot mohon perbaiki,0.06714285714285716,positive
ok,0.5,positive
buka pubg,0.0,neutral
admin kasih peta menantang biar seru,0.4,positive
mencoba aplikasi youtube seru benarkan seru bintang ok,0.3464285714285714,positive
bagus,0.7,positive
kasih bintang tolong update tencent pemain pubg mobile berkurang tolong tencent,0.5,positive
game asyik,-0.05000000000000002,negative
bagus handphone kentang permainan senang,0.3666666666666667,positive
anjing anjing,0.0,neutral
update game install,-0.4,negative
memanfaatkan senggang bermain game game seru terima kasih pubg game asyik bertempur,0.3,positive
game berat player pubg handphone kentang saran game ringankan biar pemainnya terima kasih,-0.15,negative
kakak game bagus keren,0.21666666666666665,positive
bagus game,0.14999999999999997,positive
ok,0.5,positive
bagus,0.7,positive
mantap,0.16666666666666666,positive
unlink mendukung unbind unlink email nomor telepon mengubah sandi login email nomor telepon seandai fitur pelepasan unlink email nomor keren,0.35,positive
buruk pubg,-0.6999999999999998,negative
update pikirkan bug developer,0.0,neutral
game berat sinyal,-0.30000000000000004,negative
ok,0.5,positive
sisi pubg peningkatan player sulit pengalaman bermain game bug game patah patah frame drop lag pertempuran sinyal hijau sinyal diatas merah mengecewakan player pubg tolong perbaiki menyuruh pusat pelanggan game,-0.3,negative
jujur indonesia orang orang bahasa inggris kerajaan urusan bidang meraih penghargaan matahari primordial wanita mengikuti kakak mengikuti kuis kakak badannya,0.19999999999999998,positive
pubg kaya,0.375,positive
patah sinyal stabil update,-0.4,negative
sulit mengerti,-0.2916666666666667,negative
maaf pubg ringan download enak ringan handphone patah patah,-0.016666666666666663,negative
ampun pubg mobile mobile penyimpanannya menghilangkan handphone giga byte giga byte jahat banget game laku berpikir coba adai versi rendahnya main kasihan ruangan handphone muak,-0.2666666666666666,negative
game grafis buruk hahaha,-0.3,negative
mengesalkan kali tim random rank crown tim rank gold jarang ketemu player random hebat tim musuh hebat hebat tim mainnya kaku banget adil,-0.15317460317460319,negative
game grafis buruk game,-0.5,negative
pubg suka menghina free fire suka,0.4,positive
game lumayan seru,0.04999999999999999,positive
kecewa main glacier,-0.75,negative
pubg haram,0.0,neutral
bug berat game upgrade iphone rindu pubg tencent,-0.30000000000000004,negative
pubg haram,0.0,neutral
setel download data download masuk,0.0,neutral
game bagus grafis pass atur sesuai handphone admin perbaiki bug terima kasih admin,0.09999999999999998,positive
bug suara bug tdm bullet bug,0.4,positive
terhormat developer pubg melaporkan akun pubg hack diretas orang bertanggung memohon developer pubg membantu mengembalikan akun hack diretas orang bertanggung akses akun ubah mengakses akun memohon,0.2,positive
player free fire mengunduh game pubg karenakan game free fire jelek kasih bintang salam game haram game grafis buruk,-0.02222222222222218,negative
menunggu update,0.0,neutral
bagus gamenya bagus kemarin seru looting peta pulau suka seru mobil monsternya bagus,0.39999999999999997,positive
musuh hebat kesal pubg,0.8,positive
top,0.5,positive
tolong perbaiki bugnya fokus skin,0.0,neutral
pubg mobile servernya perhatikan login lobi sinyal game sinyal enak update sinyal server mohon perhatikan,-0.4,negative
game bagus pakaiannya trial tolong update pakaiannya trial,0.14999999999999997,positive
game game horror vs,-0.4,negative
mantap,0.16666666666666666,positive
repair bug,0.0,neutral
bagus,0.7,positive
bug spray berhenti magazine peluru tolong perbaiki bug mengganggu,0.0,neutral
game play menarik update,0.04999999999999999,positive
update bayi,0.0,neutral
bagus,0.7,positive
suka aplikasi data turunkan handphone,0.0,neutral
install handphone,0.0,neutral
game player login main login menunggu selesai coba sabar main langsung main login,-0.15000000000000002,negative
tolong kasih emoticon gratiskan royale pass tolong jual emoticon shop hey tolong,0.4,positive
hey pubg main tim death match banget,0.2,positive
bagus,0.7,positive
main tolong perbaiki bug download peta pilih peta,0.0,neutral
fixed pensiun bos bug frame parah ios kali main android kelas dukung jaminan nyaman bermain,0.25,positive
sinyal jelek menunggu detik hahaha,-0.24999999999999992,negative
game bagus banget,0.25499999999999995,positive
ajarkan main pubg kakak,0.0,neutral
good game,0.14999999999999997,positive
pubg game battle royale terbaik,0.3,positive
handphone poco pro main kendala frame drop koneksi handphone stabil main frame drop tembak musuh duluan player mati duluan bug permainan game masuk permainan game lihat teman lihat musuh bug mati tonton teman hidup bermain permainan game,-0.14814814814814814,negative
game bagus,0.14999999999999997,positive
mantap,0.16666666666666666,positive
grafiknya cacat patah karakter normal,-0.125,negative
ayolah unlock fps,0.0,neutral
game teaming teaming banned,-0.4,negative
kakak semangat nyaman terima kasih dada kakak,0.375,positive
kaya game indosiar,0.375,positive
akun pubg banned kecurangan tencent,0.0,neutral
keren game optimalkan sinyal game,-0.15000000000000002,negative
update bug suara kendaraan orang push turun parasut bug bangunan arah bingung tabrak tabrak main aplikasi operasi berjalan sinyal stabil tabrak squad lag rendering langsung kadang parah pusing patah tolong admin perbaiki update,-0.1388888888888889,negative
masukan developer update sistem rendering game melemah dimana terkadang musuh jarak berlarian dimohon perbaikan sistem render game bermain mencoba menyerah mobil musuh mencoba menabrak dimana membuka scope mobil menghilang dibelakang,-0.4,negative
tencent tolong skin bajunya anak,0.0,neutral
sulit bermain game beratnya game suka menyarankan mengadakan versi optimal handphone mid low bermain,-0.12291666666666667,negative
buka,0.0,neutral
kasih bintang gas kolaborasi free fire,0.45,positive
game haram hapus game haram grafis buruk,-0.375,negative
suka pubg,0.0,neutral
mohon sinyal diperbaiki sinyal bagus lag parah game play bagus player ramah kadang kadang grafis high definition mengeluh sinyal kadang freeze gamenya memuas ringankan data memori server pindah server,0.29071428571428565,positive
banyakkan update tambahkan berat game sepi pubg gara gara berat,-0.23055555555555554,negative
kakak,0.16666666666666666,positive
asli,0.375,positive
lag patah patah handphone mohon perbaiki sistem jaringannya,-0.4,negative
game haram,-0.4,negative
bagus,0.7,positive
game sebenar bagus tolong hapus pembatasan rank sulit teman fun,-0.30000000000000004,negative
semenjak update pubg seru berat banned device orang salah banned pubg,-0.13333333333333333,negative
tolong mega byte kurangi biar main handphone kentang tolong,0.0,neutral
masuk menu utama beranda game pengaturan bingkai avatar bendera avatar mengisi nama game perbarui tombol menu utama hilangkan game masuk menu pembuatan avatar menemukan tombol kembalinya mohon pencerahannya,-0.11666666666666668,negative
sulit menemukan senjata vss khusus peta livik,-0.5,negative
bagusan tencent,0.0,neutral
balikkan pubg cringe lobi,0.0,neutral
game bagus heran jarang ketemu anak indonesia setim orang arab malas main pubg pubg sepi anak indonesia,0.05833333333333333,positive
kadang suka muncul notifikasi permintaan habis,0.0,neutral
gamenya bagus event muncul event ulang bug turun pesawat parasutnya kebuka muncul,0.048148148148148114,positive
musim kali bug berpapasan berhadapan lawan berhenti sekian detik mati,-0.2,negative
bug recall perbaiki,0.0,neutral
bug,0.0,neutral
sinyal hijau kadang kadang banget lag mohon diperbaiki gamenya seru sukses pubg,-2.7755575615628914e-17,negative
seru bug,0.0,neutral
bagus,0.7,positive
fixed bugnya anjing chicken musuh mati mati merugikan tolong admin,-0.22499999999999998,negative
masuk game pubg ok ok bug terima kasih,0.19999999999999998,positive
bug,0.0,neutral
mencoba main kemarin,0.0,neutral
sinyal tolong perbaiki sinyal bagus main game lag tolong perbaiki sinyal,0.14999999999999997,positive
kecewa login suruh akun melanggar peraturan game,-0.575,negative
mantap,0.16666666666666666,positive
versi pubg berat main,-0.016666666666666677,negative
tim pubg terhormat mengalami serius kali dimana menyelesaikan misi royale pass misi tingkat mohon periksakan ulang merugikan player,0.1888888888888889,positive
tolong bug perbaiki bermain game senang sekian terima kasih,0.8,positive
terhormat tencent player pubg saran bosan lobi mohon ditambah fitur lagu mengimport lagu album,-0.45,negative
