content,sentiment
Yang penting ga kebanyakan bug ya,positive
Upadete kali ini sungguh mengecewakan. Fram bug dll.. Tolong dev perbaiki..,negative
Saya baru kasih bintang 3 karna game nya banyak dowload datanya,neutral
Tolong di hp saya masih laq,positive
"Bagi saya gamenya memuaskan,tapi saya juga berharap agar ada peningkatan terhadap grafik dalam game sehingga kompatibel dengan semua jenis perangkat dan saya juga berharap agar pembelian dalam game tidak terlalu mahal",positive
"Sekarang matchmaking nya lama banget jadi males main ,main nya sebentar matchmaking nya lama, tolong di benerin dong",negative
BAGI YG NGELAG ITU HP NYA 🥔 HAHA..................,positive
Lama download ya kurang 11 menit lagi berenti Ngah mau jalan lagi kapang game ini bikin osmosi,negative
gamenya sih bagus tapi setiap update makin berat aj hp udh ram 8,neutral
Banyak Sekali bug di game pubg yg sekarang ayolah perbaiki saya sudah males rank saya turun gegara bug ini sangat meresahkan,negative
"Kebanyakan bug😔, Kalo pagi bar² pasti bug.",negative
Knp kaga bisa di install....!!! Ad yg bisa bantu?,negative
tidak bisa dibuka karena file obbnya belum kedownload,negative
"Sekali"" gatcha dapat lah anying ,, masak dari s 16 mentok legend itu pun 2 kali doang ,, taikk",negative
"Frame drop semakin dimana"" Tapi untuk event lumayan menarik....intinya tolong kurangin frame drop lah apa lahh udah itu aja yang lain nya biarkan dahhhhhhh",neutral
Bagus banget nih game tapi kalo game ini di perbaiki lebih banyak peminat lo,neutral
haha biasa aja jelek,neutral
Layoud ngebug di game udh di seting pas di simpan tetep aja itu bug nya mana GK bisa ngebalikin layoud gua yg dulu LG tolong lh itu bugnya cape nyusun2 layoud lg baru logn layoud udh ke semula lg di pindahin LG masuk macht sama aja GK bisa tolong lh itu bug GK jelas banget,negative
Buruk game haram ff gk haram,negative
"Seru banget sumpah...tpi sayang gak punya teman Mabar😣😣😭 Info""teman Mabar🤣😂",positive
Bagus lah pokonya walaupun banyak bug kata bug on mic saat seloby sama teman + kadang bug on mic di ingame,positive
Permainan sangat seru...!!!,positive
Anjay ada pintu bang minta dongg,neutral
Bagus livik yang dulu 😭😭😭😭😭,negative
Saya udah 2 tahun kurang lebih pensiun karena akun ke band gara-gara pakai no recoil di band 10 tahun.😭 Bisakah aju banding? Saya bakal pensiun kalau memang gak bisa aju banding,negative
PENDO,neutral
Tutor tiga dek harAm dek,negative
Udah di update masih aja ga bisa macihng solo ngeselin tolong di perbaiki iyaaa,negative
Hhhhh katanya gem bagus/berkelas kok reting nya 3 di wkwkwk canda hhhhh,negative
"Satu bintang selamanya, seiring waktu makin ga jelas",negative
"Masih banyak bug... Seperti sedang scope gerak sendiri, untuk developer nya tolong di perbaiki lagi 👍",positive
msih bug,negative
"Koneksi suka error padahal menggunakan wifi ping 20,pas di coba pake paket data ping 70 lancar, ini apa gimana",neutral
VIETNAM TEAMING,negative
Rating turun yeay,negative
Tolon kepada garena BUBG Ram cih Jagan naik terus teman saya gak bisa main karena ram HP dia cuma 2 ram oke,neutral
Masalah di kendala jaringan dan bug mengakibatkan kurang nyaman itu saja sih,positive
Ngefram buriq kayak ff tidak seperti season sebelum ini,neutral
Liat koment begitu bnyk.. Buat aku si cuman bilang grafis untuk ram 4 android gak bisa extrim hd.. Sedang aja.. Bisa GK si di buat extrim hd.. Pengen banget game ini real kyk nyata,positive
Kenph enggk bisa di apdet,neutral
aku hrp game ini tdk mengecewakan aku lgi baik dri segi upnya dll,neutral
Maaf saya masih ngasih binta 4 karena kekurangan nya masih ada yaitu bug setelah update bug semakin banyak jadi bagi saya mohon bug nya di hapus ya min👍,positive
"sering mengalami bug saya,waktu spawn itu senjata gak bisa di pegang waktu di TDM,dan waktu di klasik habis terjun dari pesawat itu bug juga tanah nya patah2 padahal hp nya kuat+wifi ?+stap kaki langkah musuh juga tidak terdengar padahal suda maks volume in game ,dan di out game .PERBAIKI LAH DEV SUDAH LAMA BUG SPERTI INI!",negative
Good game,neutral
"saran untuk LEVEL INFINITE, tolong kurangi sember daya agar peminat yang bermain game ini lebih banyak lagi ya LEVEL INFINITE :)",negative
Goodddd,positive
Bisa blikin ke sesason 8 lagi ga?,positive
"Tolong Sinyal nya,Padahal WiFi gua bagus",positive
Gem harammmmmmmmmmm,positive
Gem ini bagus dan gampang saya bermain pubg sudah lama dari 2019 izeee,positive
Terlalu besar upgrade,neutral
Game nya sangat bagusss👍👍👍,positive
Bagus,positive
"Halo ka, untuk game ini ko saya tidak bisa download ya padahal saya memakai WiFi dan kalau saya pakai sinya juga, sinyalnya bagus mohon kerjasamanya ya ka terimakasih 🙏",negative
NICE GAME HARAM,positive
"Udah download disuruh download lagi,lama lama meledak hp gua",neutral
menurut saya ini game seru tapi mohon di perkecilkanya dari dulu saya gk bisa main PBG MOBILE,positive
lama ga main gegara makin ga jelas sekali nya main eh malah ngelag terus padahal jaringan bagus buat main game lain pun lancar bikin tambah males,negative
Gak booming aplagilah... Mantel game nya,positive
Game ini bagus tapi sering riquest time Out mulu padahal sinyal bagus udh pake wifi kuota sama Aja mohon untuk di perbaiki🙏,neutral
Makin kesini makin banya bug,neutral
"#I LOVE PUBGM, Oke karena saya telah di kasih banyak sekin aju di season ini,jadi bintang aku tambahin 1 lagi, Namun apabila saya mengacha sekin senjata Akm terbaru dan di kasih 3material saja saya berjanji aka memberikan 5bintan👍🔥🔥🔥 Bagaimna bisa tidak,3material saja saya menaikan retingGAME INI",neutral
Cukup bagus tapi harus support yg hp aga kentang,positive
"Setelah di update, kenapa gak bisa login ya?",negative
Memasangkan sangat Lama padahal jaringan WiFi kuat tolong diperbaiki bosan nunggu lama lama,negative
Kasih bintang 2 dulu . Stepnya kurang jelas,negative
"seharusnya semua pemain yg memiliki kemenangan di atas 20 di priksa , mengapa mereka begitu muda mengetahui posisi kami, dan pemain yg memiliki korban lebih dari 10 mereka tidak normal, posisi musuh dalam gedungpun bisa mereka ketahui, mengapa mereka lolos dari pemeriksaan kecurangan?",positive
Game kebanyakan bug,negative
"Map sanhok, vikendi kok hilang ?",neutral
Kenapa setiap saya keluar dari pubg ke menu utama HP saya terus balik lagi ke pubg malah disuruh download ulang. Semuanya di download ulang. Buang-buang waktu dan paket data.,neutral
top,positive
bagus,neutral
Bikin habis data aja unduh ni barang tll,negative
"Min pubg tolong lah masa saya mau maen sama temenku yang tier nya dibawah gold kaga bisa sih,jan gitulah saya juga pengen maen sama temen saya diclasik berperingkat,itung"" saya mau bantu naikin rank dia eh malah kaga bisa gara"" tier doang jadi kagak bisa mabar,tolonglah dihilangkan aja fitur atau apalah itu namanya,dulu aja bisa masa sekarang kaga bisa,dah gitu aja kalo dihilangin jadi enk saya mabar sama temen saya,ok min pubg kalo dibantu ya gpp,mohon cuma bisa kasih 3bintang.",neutral
Gak bisa login,negative
Ok,neutral
RiyanAj,neutral
Gam3 haram,negative
Saya sudah 2 kali download akan tetapi mengapa saya susah untuk masuk di akun saya. Padahal jaringan bagus.,neutral
Nice 🆖🆎,neutral
Gue yang ram 2 mau nyoba,negative
masih banyak cheat,positive
Tidak bisa masuk kembali,neutral
"PUBG ""B"" nya itu Bug",negative
Gamenya bagus banget kok Aku dulu main pubg sih tapi aku hapus lagi karena memori saya habis karena aku main free fire jadi memori aku habis sekarang aku pensi,positive
Apa maksudnya saya tunggu 15m buat login,negative
Gema jelek,negative
I like🎉❤️❤️,positive
Bagus,positive
"Untuk peminat setia seperti saya , game ini makin lama semakin berat",negative
ok bagus,positive
Gme'x bgusko,neutral
Bagus atau tidak gais,neutral
"Processor dan chipset memadai didukung dengn ram 6gb tapi knp stiap kombat sering lag, dan tbtb ping naik jadi ±500 dari ±60/70, pdahal jaringn internet bagus",positive
Game kontol,negative
Game jlek cok gk bisa di download susah kali lah,neutral
Maaf ya level infinite,positive
"Game favorit si Ajo sate,40 hari parkoperasi termakasih",negative
Seru banget,positive
Terlalu berat,negative
Bagus sih bg tpi sayang senjatanya gk keliatan,neutral
Servermu ndess bermasalah trus pieee ki ndesss kebacut mangkell aku,negative
gak bisa di dowload padahal ram 4🗿,neutral
game asu sinyal bagus kok di game server tidak merespon melulu asu emng lah tencent babi emng,negative
"Untuk developer tolong kasih grafik yang Very low aku yang hp ram2. Lag parah sampai FC, mau download low texture pubg takut ke banned padahal game nya seru",positive
TERBAIK,positive
Ok b ajah (ㄒoㄒ),neutral
Grafik ok banget sih,positive
mulus,negative
☆☆☆☆,positive
Game burik kek efef,negative
Lumayan dah ah,positive
Permainan d erangel tidak normal/transparan......tolong d perbaiki......,negative
"Bagi saya gamenya memuaskan,tapi saya juga berharap agar ada peningkatan terhadap grafik dalam game sehingga kompatibel dengan semua jenis perangkat dan saya juga berharap agar pembelian dalam game tidak terlalu mahal",positive
tolong kenapa sy di larang dari palystor mengdonlow ny tolong kasi ketersgan sy sdh berkali kali untuk mencoba ny tetap tdk bisa tol ong dari pihak gem,neutral
Jos tiga bintang dulu,neutral
Saya mau Mabar sama tmen saya tpi di lobby sya di suruh update saya lihat di play store gk ada tulisan update gimana ini min solusinya,neutral
"cukup baik, sip.",neutral
Tidak bisa login FB kenapa?,negative
"Setiap kali upgrade/pembharuan pasti ga bisa login lagi,, apk kaya eror ,,masa hrus delet & Download ulang terus",neutral
banyak bug,negative
"Game nya bagus dan keren banget Menjadi kan rasa seperti benar"" Berperang, tapi mohon untuk bug nya diperbaiki ya",positive
"Developer saya kok tiba² gak bisa masuk habis, update pubg mobile saya pas masuk tiba² langsung keluar sendiri padahal memori saya masih 5 GB belum penuh HP saya juga gak ada rusak HP oppo a1k tolong developer kalo gini saya gak bisa main pubg mobile lagi tolong bantuannya",positive
"So stupid, the game always crash lol. Stupid bastard. Do you think my phone is potato? I have dimensity 1200ultra right here lol! Stupid updates",negative
Lag jink,negative
Game nya sangat bagusss👍👍👍,positive
Abang sengmangatterus bikin amdenya terimakasih dada abang,positive
Gk bisa login woi padahal internet udah wifi+paket data game lain bisa cuma game ini konksi lemah lah apa anjir lah,negative
Tolong dong grafik nya ada yang lebih ringan untuk ram 1,neutral
tolong pembatasan tier untuk main breng teman mhon di hpus kan lah!!!,neutral
Burik ke epep,negative
Kenapa loginnya lama babg aku tunggu 2 jam kok gk masuk dan gk bisa login padahal gamenya bagus dan grafik ny keren bug yang saya terima. Frame dan panas saat bermain game pubg mobile mohon segera di perbaiki devolover aserkian terimakasih!!,positive
"game nya udah bagus tapi tolong krafton ataupun Tencent games untuk diperbaiki kendala saya ketika menerima notifikasi dari aplikasi lain pubg nya langsung ngerame dan jika frame nya hanya sekali wajar"" saja tapi yg saya alami berapa kalipun saya main tetap ngeframe dan itu sangat menggangu permainan saya jadi tolong diperbaiki🙏🙏",negative
"Semakin banyak ngebug di peta baru karakin, tolong buat Tencent di perbaiki lagi",negative
Assalamu'alaikum perkenal nama saya Rafi mohon untuk developer pubg untuk membuka blokiran aku aku yg namanya:JAGOANebapak,negative
"Cuma pengen tau mode pilihan di pubg itu berguna gak sih??mau main mode duo dimap yg diinginkan miramar atau karakin aja susahnya minta ampun,bahkan sering gak bisa masuk permainan,tolong perbaiki agar kami penguna pubg tidak kecewa,karna game sekelas pubg yg sangat mendunia kok mode nya tidak berfungsi dengan baik apa yg tertera dalam menu game,,",negative
bagus,neutral
Top,positive
"Tolong Unclok 90 FPS, banyak Cheater, Untuk hp ram 8 GB Masi Ngefrime, juga banyak bug di map Erenggel",positive
"Game nya berat banget , fps naik turun bahkan sampe 150. parah banget sih . Tiap bulan update mulu mana gede lagi .",neutral
Mendownload sangat lama sampai berjam² tp puas cuma bug ny meresahkan,negative
"MOHON UNTUK PERBAIKI KONEKSI SAAT DILOBBY,UDAH ITU AJA,PADAHAL KLO BUAT MAIN PING NYA STABIL",negative
B aja,neutral
"Karakin sering nge bag, nabrak tanah, tiba"" ud tewas",neutral
Kecewa sdah lama main tp gk punya m416 glasier,neutral
Asu apl bejat,neutral
azis,neutral
tolong min kembalikan poto pembuat map sanhok dia bidadari sanhok,neutral
Ni ngbug ap lagi pubg kaya kotak2 minicraf blurrt,negative
Kenapa saya gk bisa masuk ya pakai akun fbku...tolong bantuannya,neutral
Kenapa setiap membuka aplikasi ini slalu crash tolong di perbaiki,neutral
"Gamenya bagus tapi saya trauma main ini game karena bikin saya frustasi,dan bikin saya malas hidup",neutral
Kepada pihak pubg mengapa step nya masih jauh sama suaranya gak jelas di map masih merah pudar tapi kok tiba tiba musuhnya pas di belakang saya padahal step nya kecil kali loh,positive
Sering ngebug n ngefris,neutral
Game ini sangat bagus saya menyukai gamenya tapi saya mau ramnya kecilkan lah biar di hp saya gak patah patah itu saya mau nya,positive
"Di tingkatkan lagi, agar tidak bosan",neutral
Untuk game oke tapi ada kendala sedikit di mana untuk pengurangan jumlah pemain saat yang lain nya udah mati itu kurang cepet dimana kami main jumlah hidup 6 berati sisa 3 dong ehh teryata sisa musuh cuman 2 satu mati Sona sisa 1 dan tim kami sisa 3 berarti yang hidup 4 dong sama di leg dan frem drob masih ada tapi udah gak terlalu,neutral
__________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________kosong...,negative
Pada dasarnya ini game banyak peminatnya di awal. Tp makin kesini makin banyak update justru menjadi berkurang peminatnya karna perihal perangkat. Klo hanya untuk game tp harus selalu ganti hp agar maksimal ya bakal ditinggalin lama lama. Klo untuk 1 game makan memory 4gb itu uda ga masuk akal. Pdhl banyak player yg hp nya hanya kuat di angka 2gb.,negative
Kecilkan lagi kapsitas nya banyak betul makan memory.,negative
Game jelek,negative
"akun pertama dari s1 kena ban 10y akun kedua hilang login F4ceb00k dan gw buat akun baru lagi, sgt merepotkan bkn?",neutral
Mantap.,positive
🥲,positive
NT,positive
Kangen chess rush,positive
Ko makin anjim y koneksinya,negative
Tolong. Pada pPUBG. jangan terlalu berat2 mekaan ram. Biar hp kentang bisa main,neutral
WOE AKU KEK ONO MVP ANJAY KESEL NGEKILL TERUS BLOK,negative
"Pas mau main disuruh update di PS, ketika udh di update malah ttp gabisa di jalanin ttp kudu download obb nya lagi, pas di cek di folder malah ilang folder obb nya asem, makin kesini makin bnyak updatean yg bikin ga betah main ni game, tolong untuk developer bikinlah game ini jadi menyenangkan buat smua org bukan malah jadi menyebalkan",negative
Huh game haram,negative
"Tolong lah bug nya segera di benarkan, untuk loding ngestak mulu harus rilok ulang baru bisa lagi dan itu pun seterusnya kaya gitu setelah di update malah makin parah",negative
game haram,positive
"Tolong benerin bug Minecraft, jangan grafik Mulu yang di urus, bug tinta nya glow squid, mohon di benerin ya",neutral
Tolong dong Tencent grafik hpnya 90 hz tapi kalo di gamenya kok ngga bisa🙏🙏,positive
mantap,neutral
Saya sudah atur usia lebih dari 18th. tapi masih aja keluar peringatan main lebih dari 3 jam. Tolong dilihat baik-baik. Kenapa masih aja ada pemberitahuan batas bermain. Suka-suka saya mau bermain beberapa jam. Kenapa anda masih peringatkan saya. Usia saya diatas 18 tahun....... Foto profil juga sudah jelas apa dari pihak-pihak PUBG tidak bisa liat. HP saya itu vivo Y21S kenapan masih ada peringatan. Balas komen ini jangan diem aja pemilik game ini.,negative
Hh,neutral
"Tidak dapat masuk melalui akun Twitter, apa masalahnya?? Mohon segera diperbaiki.. *Update : setelah update Twitter akun sdh bisa masuk",positive
Tolong grafis aku gak bisa unlock grafis UHD,neutral
Tolong Tencent ini kenapa pas di update jadi banyak bug gini 😭,neutral
Saya agak kecewa dengan update ini Masak suara mobilny senyap semua Kyk bwak speda aja musikny gk ada juga Terus masuk jendela suara pecah kacany gk ada .jadi gk lengkp Saya lebih hoby pas pecah2in kacany seru Mohon di perbaiki yg ini plisssss pubg,neutral
"konesi ngadat jaringan lelet matchmaking 10 menit gak masuk masuk, tdm musuh nya gak sebanding, looting kebanyakan sampah, 8v8 tidak bisa dimain kan, kebanyakan download misi gak masuk akal,setiap ada misi senjata,senjata yang dicari tidak ada",negative
"Ukuran makin naik , tapi makin gak jelas mode2nya dan peta2nya. Kebaliin PUBG versi yg dulu , wlaupun peta sedikit tapi seru untuk semua kalangan hp rendah.",negative
Gem ya bagus dan aku selalu menang Di gem ini aku masih bitan 5k ya,positive
game nya kayak kanjut,negative
Kenapa pubg makan kouta sih,positive
Bug bukannya diperbaikin malah ditambah,neutral
Tolong perbaiki bug jaringan/sinyal,neutral
mantap,positive
"Gemnya bagus cuman gk bisa di ram kecil, tolong untuk developer buatin versi pubg lite ok thanks",positive
"Apaan nih ngeselin kali,dapet team random di rank crown serasa dapet team rank gold. jarang sekali gw ketemu player random jago,team musuh pada jago jago,lah team gw apaan,maennya aja kaku banget, kek gak adil gituh...",neutral
"sekarang malah FPS nya enggk setabil,tolong dong di perbaiki biar main makin enak",negative
Hbis update mlah tmbah ngebug lgi asik asik main tiba tiba langsung lobby sndri...,neutral
"Hilangin dong bug di game nya , biar peminat game pubg mobile lebih bnyk lgi",negative
matap,positive
"Dari segi game nya uda lumayan bagus,dan saya Uda berapa taun bermain pubg menurut saya gada masalah yg terlalu besar ya kalau misalnya ada bug itu sii wajar kan bisa di perbaiki lgi,sekali lgi ini sangat luar biasaa dari segi permainan dan lainnya",neutral
Game segudang bug,positive
Gem tolol banget kenapa banyk buk nya,negative
kok ngelag ya malam ini tadi pas siang.pagi.kemaren gak ngelagg sekarang ngelagg parah pas di lobi lancar tapi pas masuk pertempuran frame parah,negative
Saya kasi bintang dua karna tiap update slalu turun rang sya,negative
Ok,positive
Greg Harry ice fruit FedEx going sighs,positive
bagus,positive
Ada adag dan kolo mau beli di sop pasti keluar gemem,negative
"Gua kasih bintang satu, soalnya gua main murni tapi di banned, 😠 kalau mau ngeband itu ngotak dikit dong.",negative
Semoga posting momen di pubgm lebih dari 100 huruf. agar semuanya bisa terucap,positive
G bisa loby kalo udh main loading trussssssssssss,negative
halo selamat sore pada developor saya mau komplan tentang metro royale .saat saya dapat vest level 6 kuning atau biru dan saat saya main itu vest bisa tertukar sendiri kepada teman randon dengan vest coklat dan tertukar sama si teman random saya sangat kesal mara saat vest kena ambil (coba saja main sama teman kamu vest biru dia vest coklat .masuk kedalam gemnya saat sudah masuk suruh si teman keluarkan vest coklat kepada si vest biru pasti tertukar)maaf kalau ada perkataan yang tidak sopan tlg,neutral
😘😘😘,positive
Waaaah tambah parah saja nih masalah di FRAME RATE nya semakin kesini semakin jelek apalagi di server asia akhir-akhir ini merah mulu payah,neutral
Kasih grafik super smooth dong,neutral
Cukup bagus tapi gamenya agak lambat di hp saya (loading).,neutral
Game seru,positive
Game tololl,positive
Sayaper Tamamain saya kalah terus tapi kalau lama2 main jadi menang terus🙏👍,positive
geme nya bagus 👍,positive
"kenapa suka lag tiba2 ping 600ms, trus langsung k lobi lol",negative
this gem hara,neutral
jaringan jadi kaga setabil,negative
"Saya mau ngasih saran, untuk tombol nunduk bisa di buat opsi tekan dan tahan.Mudah-mudahan di pembaruan berikutnya bisa di Acc",positive
"Bug masih ada di Livik dan karakin, tolong juga untuk replay semua kill di tampilkan",positive
gamenya sih bagus tapi setiap update makin berat aj hp udh ram 8,neutral
Kejadian tadi malam Akun saya di blokir selama 7 hari dan semua manfaat di tangguhkan.. Atas tuduhan membentuk squad dengan cheater! Buat admin pubg mobile nih saya membentuk tim itu melalui fitur UNDANGAN TIM CEPAT LOKAL yg disediakan sendiri oleh pubg mobile ! saya tidak terima aku tangguhkan dengan alasan pembentukan squad dengan cheat..padahal saya tidak tahu..padahal pendeteksi cheat pubg yg lamban sehingga kami sempat bermain beberapa macth..saya yg tidak tahu apa2 merasa dirugikan,negative
"gabisa masuk permainan, selalu loading di screen",neutral
"Ini bug atau device saya ya? Tiap mau main arena pas diawal senjata selalu tidak ada, jadi saya hanya modal pukul sampai mati baru dapat senjata",neutral
Makin burik,neutral
Swfiqfu tidak pernah ada,positive
"kok semskin buruk game ini,",negative
Mf sya kasih bintang 2 kerna sya player baru apakah ada but.. mf player epep mau cobain pung mobile,negative
gem burik,negative
Bagus atau tidak gais,neutral
"Gamenya baguss,, tp lumayan memakan ruang penyimpanan",positive
"Tolong developer per baiki animasi jalan terkadang saat sesudah naik kendaraan tiba tiba animasi jalannya kedepan terus, analognya ke kiri atau kanan tapi animasi jalannya tetap jalan kedepan, dan juga tolong masalah lag mohon diperbaiki soalnya saya bermain game berat seperti codm tidak pernah frame drop tapi di Pubg selalu frame drop. Sekian terimakasih semoga segera diperbaiki",neutral
"Bintangnya saya kurangin ,soalnya saya mengeluhkan masalah terutama frame drop saat main membuat gameplay terganggu padahal jaringan stabil dan hp saya pakai chipset flagship padahal main game berat lainnya tidak ada masalah mohon untuk segera di perbaiki lagi supaya bisa bermain dengan nyaman",negative
Gem burik8bit dan haram,negative
Salam kenal,negative
Hai devoler pubg tolong dong di hp ram 2 main game nya tidak patah patah ya game nya bagus banget cuman aku belum pro memainkannya terima kasih atas game nya dan efek suaranya itu diperbikin dong,negative
Woyy ajg gk bisa diinstal bbi djjjal lu cok,negative
Game semakin berat dan semakin keluar dari versi orisinalnya,negative
Maaf untuk pihak developer saya mau bertanya knapa bug di geme ini makin banyak kadang lagi seru main ada pemberi tahuan server pugb ada hilang kadang saya suka kesal lagi seru begitu terus padahal sinyal oke di mohon dengan sangat perbaiki agar pemain yang lain menikmati permainan ini sekian dan terima kasih,neutral
Lumayan lah tapi untuk jaringan masih naik turun gak stabil !!!,positive
Lumayan,negative
Apa kah ini bener gem nya gk bagus,negative
"Yang jelek sinyal nya dan grafik nya,",negative
Mantap,negative
PUBG m/ ok..,positive
"Update terus, udah makan memory banyak",negative
Katanya pubg hARam mati keluar asap,positive
"game nya bagus, asik, cuman sering banget susah cari match, kenapa ya? udah berhari"" main engga bisa nemu match",neutral
"Tolong dund perbaiki pungutan saya di dalam ransel..ko menjadi gelap..amunisi,kit,granat,smock dll menjadi gelap..saya sulit melihat barang² pungutan saya",neutral
"Sekali"" gatcha dapat lah anying ,, masak dari s 16 mentok legend itu pun 2 kali doang ,, taikk",negative
"Game kebanyakan menu, selamat datang di request time out untuk yang baru meng-install",negative
Min tolong turunin lagi mb nya aku soalnya ram 2 jadi kalau main agak patah patah,neutral
Keren (♥ω♥*),positive
Banyak bug dan temen banyakan afk Dan mohon utuk diperbaiki,neutral
Gsme haram,negative
Game elit Mengatasi bug sulit,negative
Bot bot,positive
Aku suka banget game ini mantap ngen !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! TOT,positive
Dari pada main game ini mendingan sholat 5 waktu di mesjid😆,negative
"Game favorit si Ajo sate,40 hari parkoperasi termakasih",negative
Game ngelak parah,negative
Kalau perbaruan. ISTIRAHAT dulu game nya !,negative
Payahhhh,negative
Slalu aja jaringan bagus tapi masih saja bgini yg kluar sendiri lah dari game dan dll mau pake hp apa sih udah pake hp black shark pun masih bgini ningamen,negative
"Gw ga hoki anjay,mentang-mentang gw player gratisan",positive
Game burik gk ada pintu🗿,neutral
"Pubg mobile sekarang sudah buta, tidak bisa melihat pemain curang, laporan curang selalu ditanggapi: kecurangan tidak ditemukan. Sepertinya ada pegawai tencent yang sengaja membiarkan kecurangan karena dia menjual kode curang demi uang, hai tencent tolong periksa pegawaimu, ada sambo disitu. Preet you.",negative
"Sae sanget game PUBG MOBILE,mugi* kedepan e panggah sae good job the krafton",positive
"Ko gak bisa di instal,terakhir download kalo gak bisa di instal parahh",negative
Dimakancacing.obatsesaknapas,positive
Sinyal bagus tapi server did not responding mulu sampah (turun dari *5 ke *2),negative
"Dear develop,tolong saat di lobby bug jaringan nya di perbaiki Terkadang jaringan selalu bermasalah Saat di lobby Padahal sinyal nya bagus Tolong di perbaiki 🙏🙏",negative
Game rusaakkkk!!!!!,negative
Masih banyak bug di mode ranking,negative
aku tidak suka gem ini jelek,neutral
Tolong Tencent untuk perbaikan koneksi jaringan padahal saya udh lancar banget tapi tiba tiba merah saya sebagai player merasa tidak nyaman,neutral
saya sangat puas dengan permainan ini,negative
Tolong aja lah pubg. Hbs update 2.0. semua kendaraan gada suara nya. Pas 1.9 cuma MC laren yg gada suara nya. HBS update ini malah semua gada suara. Kalo di push org atau mobil lewat saya gak dengar. Jadi tolong aja lahhhh,neutral
Tolong pubg segera diperbaiki karenan ketika saya bermain dengan teman saat memulai match terkadang saya tidak bisa masuk game padahal sinyal saya bagus tapi malah tidak bisa masuk dalam game mohon segera diperbaiki terimakasih,neutral
"apa lah kayak beginian main selalu bug, lengket² setiap main",negative
Kebanyakan update.. hp gua jadi kentang Really bad,positive
Sekali kau hina gem ku akan ku santet,positive
Akun saya di hack pubg mobile harus mengembalikan akun saya yang di hack ngak ada ke amanan lebih baik saya main game yang id 85295322,neutral
Best game if your phone best too haha,positive
"Kok sering framedrop ya min?pdahal tiap apdet selalu install ulang jdi sampah ga numpuk lho, perbaiki ya min😉jaringan aman soalnya kapasitas hp jga masih luas",neutral
"pubg mobile tolong di perhatikan pemain dgn spek hp kentang,karna banyak player yg pensi karna handphone mereka sudah tidak sanggup bermain pubgm ini lagi,jdi mohon kpd pihak developer tolong di bikin fitur super smooth agar pemain banyak yg main pubgm lgi",positive
"Hapus free fire , dowload pubg",positive
BUG gw pas turun buka parasut malah muter muter tolol tolong di fix ya bug nya SAMPAHH!,negative
Setiap kali sayang menembakan peti harian Selalu ngak pernah hoky Apalah daya akun yang nga pernah top up Uc saya bermain cuma sekedar hiburan,neutral
"Tolong game ini sangat besar dan berat, tolong untuk di kontrol lagi ya",neutral
Tolong buat alat daki biar bisa naik keatas batu saya mti zona gara gara gabisa naik keatas batu,positive
untuk pubg tercinta saya sangat mengeluh karena server sering down dan teman 1 team tidak setara dengan musuh (dimana team musuh jago² sedang kan team saya masih pemula),neutral
Pubg haramzz.......... Ehtapi boong canda haramz gelem nya seru tapi yang bikin tolong dong daapt UC gratis,positive
Mantap Pharaoh bangkit kembali dengan model nya yang keren brutal,positive
Banyak bug Musuh cheater banyak No recoil,negative
Segitu ajha,neutral
"Tolong atasi masalah loading nya/ request time out. Jaringan semua bagus baik WiFi atau pun data seluler, tetapi selalu dihadapkan dengan masalah tersebut",neutral
"Game buruk makin kesini makin banyak bug udh gtu pas main sering keluar sendiri, padahal jaringan semua bagus tapi pas login loading trs",negative
Gamenya stuck pas login padahal mau main lagi setelah 1 setahun pensi,negative
Tolong lebih di optimalkan pada chipset mediatek dimensity series,neutral
yah banyak yang kritik makanya main ff biar gak ribet mainya,negative
Game pubg sangat bagus tapi mb nya dikurang in yaa,positive
"Update an skrng,kadang jaringan ny ga bagus mulu,pdhl main game yg lain ping hijau,dsini malah kuning/merah",neutral
pubg gem taik,negative
Game semakin berat. Jadi terpaksa uninstal,negative
game makin hari makin gak jelas,negative
Bagus sekali,positive
Terbaik,positive
