content,sentiment
oi peringatan game haram,0
mulus,0
la pubg pembaruan langsung ancur jaringan bos kecewa nyaman paket jaringan ponsel mendukung gamenya sepi peminat game mundur sayang game menghibur anak rantau menemani kesepian beli senjata meningkatkan tolong perbaiki game nyaman tencent,1
bagus bunuh teman peta unrangked jalan suka sistem tolong perbaiki,0
membantu,1
kasih bintang game berat bagus ponsel rendah perangkat semangat ya,2
ponsel kentang,1
ok,1
seru,2
cobak perbaiki koneksi,0
tencent bawa perasaan,2
game play bagus sistem pertandingan pakai scriptfile merugikan pemain mohon tindak pakai cheat blokir perangkat blokir akun pemain akun aplikasi ketiga pemain posisi musuh,1
seru,2
kembalikan kenyamanan pemain penempatan poin normal main platinum main ace poinnya push mudah mainnya santai main malas sulit poin,0
game bagus bug hapus game fatal,2
game bug permainan sinyal penuh hijau pakai wifi macet,0
ponsel jelek bug wkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkw,2
suka memainkan pemain mode klasik,2
bagus,2
game bagus bagus bug perbaiki main granat peralatan medis hilang lancar fps menurun ketiga server memutuskan jaringan nyaman nyaman semoga diperbaiki,0
tolong updateny,2
tencent tolong perbaiki jaringan,0
gamenya bug mengunduh bukanya,2
suka,1
game bagus pertandingan tunggu bosan,1
suka game habiskan kaota,0
bagus,1
bug cheat keanehan game bugnya,1
fiturnya bagus turun bug patah patah berlari karakter jatuh tereliminasi mohon perbaiki peringkat bug turun pesawat,2
bagus,2
bug mengunduh resourcesama mengunduh obb,1
jelek jelek,0
bagus bos game kekurangan kena tembak mengobati melawan sayang bos,1
bug peta karakin tolong tencent perbaiki,0
suka bug layar sulit gerakkan,0
fldxu,2
aneh yapadahal jaringanku bagus gagal masuk server akunku bagus kembaliin mohon perbaiki,1
pubg error masuk login mengunduh is berlari mohon perbaiki mengunduh ulang ngehabisin data,0
bug cheat main lansung mati pakai wifi menyesal mengunduh,0
love pubg mobile oke kasih skin aju musim inijadi bintang tambahkan mengacha skin senjata terbaru kasih material berjanji aka bintan bagaimna material menaikan retinggame,1
suka game main musim kenangan dpt teman kekosongan pemain banyk hebat pemain cheat ponsel lancar pengembang pubg mobile depannya game terbaik,2
permainan bagus bug,2
ya game bagus,2
bug terjun pesawatselalu mengalami bug,0
game ya bagus menang game bintang ya,2
game rusak main bug pemain tim patah patah kadang bug lari berkali cepat suasana hati semoga cepat tangani,1
cheat,0
game favorit,2
game rekomendasikan ukurannya ponsel,2
bug game dg krafton kau kerjakan main pubg semenjak krafton memegang ancur pubg,0
kakk tolong tim mati hidupkan teman hidup tolong ka hhe free fire,1
seru bermain melawan musuh mantan bunuh bantai,2
login nggabisa masuk tolong diperbaiki akun akun tamu masuk main,0
game bagus,2
bagus,2
tolong perbaiki bug game,1
mencoba,2
nyaman game,2
pubg jijik sinyal bagus sosial media lancar main game online lancar main pubg jaringan merah jijik,0
menurutku pubg bagus bagus bug kukasih bintang,2
sportif hai reamcth kanca sea,0
turun kontainer senjata keliling,1
game kontol bug masuk anjing game,0
sedekah bintang,2
free fire grafik buruk,2
pembaruan versi terbaru server menanggapi,1
game free fire bagus peta bundel skin bagus game ok game free fire game free fire lupa mengunduh game free fire,0
ponsel ram mengunduh terima kasih,2
bagus,2
buruk,0
maaf admin bintang doank minus gamenya lancar bug mengangkat temanrekan mengalahkan turunkan meresahkan admin granat turunkan main peta livik pakai teropong bidik kadang turunkan game play fitur bagus,2
emote anjing,0
game mudah praktis bagus,2
tencent curang kd ketemu pemain kd aduh adil,1
pembaruan sulit login ya,0
pubg server asia gangguan ya,1
alok kakak,0
garena tolong perbaiki bug suaranya,0
bagus,1
game bug mobil ngetril,0
perangkat dukung in game dukung fps perangkat sesuai dukung,0
pengembang tolong sistem blokir mengidentifikasi pemain sok al bertemu peretas,0
ya bagus bagus,1
tolong perbaiki depannya kakak kasih bintang,2
bagus bagus kasih bintang,1
ramah,0
seru menarik,2
tolong pembaruan,1
akun hilang login akun pw,0
sayang game sebagus pakai jaringan normal,0
kasih bintang grafik game bermain ponsel mendukung game ok rendering bos perbaiki terjun pesawat langsung masuk tanah turun pindah terjun darat cari menjarah rumahnya ok perbaiki ya bos kasih bintang,0
kembalikan pubg zaman admin,0
ultra dikeluarin kota daftar grup blokir grup blokir rock indonesia namanya tercantum pengumuman ponsel ah aje main grup blokir bandung ponsel grup ultra prima wilayah biar tu orang tua,0
ok,2
kirim kritik keras tencent krafton sayangkan ulasan tindakan penanganan kekecewaan pubg jutaan habis pubg mengatasi bug bug pemakai iphone profesional maksimal pikir spekualifikasi iphone profesional maksimal it pertandingan,1
install hai,2
ya dibuka gamenyaapakah batas hapus mengunduh dibuka,2
puas,0
tolong meningkatkan graphic halus ekstrim perangkat,1
grafik buruk,1
bagus pintu,2
halo pengembang bug bug ultimate jangkauan masuk bertarung pertandingan kontrol terapkan pengaturan kecewa mohon perbaiki terimahkasih,2
gamemya berat menentu pengembang menyelesaikan perangkat kentang memainkanya,0
bug meresahkan,0
pubg lari lambat lompatnya rendah lemah tentara kuat lemah tolong diperbaiki lari lompatnya efeknya bagus,0
bug musuh cheat recoil,0
ya game grafik buruk memuat hapus game,0
main masuk loadingnya aplikasi,1
tolong bug tindak lanjuti main solo tembak mati mati,1
kakak pembaruan bug jaringan bagus prosesor bug,1
ok,1
pubg main grafik terputus putus kadang turun perangkat kelas bug livik tolong bann cheat peringkat ace pemain bermain curang menginstall plug in alat bantu modifikasi sekian terima kasih,2
tencent menara of fantasi is sampah,0
sulit login instuk memuat sinyal baguskuathp ram besarherannya pubg,2
sepi,0
acara acaranya bagus menarik pengoptimalan perangkat rendah,2
semenjak akun hilang malas main pubg kembalikan akun teman auto pubg,1
haram babi makan babi yembah pantung game pintu bertamu,2
suka,2
habis pembaruan gagal pemasangan,0
bagus,2
pubg kebanyakan bug fps bug bug bug bug bug bug teruskeseringan lancar penyimpanan mohon tencent perbaiki,1
catur bergegas hapus,1
mohon maaf ya memuat ya masuk percepat terima kasih,2
peringkat turun ya,2
gamenya bagus pembaruan bug main jaringan mengenakan jaringan hijaudan senjata peluru sayang,0
bug bug kerusakan tembak mati lawan giliran tembak langsung mati,1
game musuh,2
game bagus,2
sinyal buruk sinyal bagus,1
bagus memuat kadang sulit musuh seimbang peringkat pemain,1
oke kadang layar berwarna hitam,2
bug,1
game rusak pubg pantex game nyaman main eh kesalahan server main bug perang perang bot samperin pemain perang acara suka ngambang ngambang membunuh,0
musim bug suara lekas perbaiki suara tembak musuh singel fire tembakan musuh pakai smg senapan ringan singel fire,2
bagus game,2
mendapati kegagalan masuk via twitter tolong perbaiki,0
karakin bag tabrak tanah tewas,1
pensiun berat aplikasi,1
pembaruan ponsel bagus grafik terputus putus bug mengganggu bug main suka jongkok tekan tombol jongkok tolong perbaiki game,2
hai kakak mencoba mudahan bagus ya cocok maaf ya kakak kasih bintang suka kasih bintang,1
turunkan tu bintang ganti perangkat bagus gamenya bagus bug teruntuk developper pubg mobile tolong perbaiki bug game nyaman bagus mainkan,1
bilang main bug tier platinum temu musuh tier admin,0
fungsi bp game apasihh beli baju langganan perbulan,1
isi rp senjata skin pesawat lelah tencent isi rp musim,1
kasih bintang game mengunduh datanya,1
game elite jaringan sulit,0
masuk,1
bag tersembunyi malas,2
jaringan kacau niat diperbaiki jaringan seluler kacau jaringannya tolong perbaiki jaringannya jaringan seluler oy,0
sempurna bug mohon perbaiki ya segi game play bagus bagus free fire bug perbaiki nonton teman perang orang jalan mohon baiki semoga dibaca,1
masuk game bug ya dowlod terrus limakali dowlod game,1
fitur pembatasan tier mengunduh main,1
pubg menarik asap hijau membunuh lawan ubah warna asap warna,1
bagusan tencent,0
pembaruan permainan buruk chrossair musuh kena chrossair dikepala kena memukul badan permainan,0
ponsel ram meledak ya rom patah patah,1
kenyamanan tolonglah basmi namanya cheat dibalik dinding ditembaki dinding jarak kerusakan diluar zona kena kerusakan tolong basmi tu kenyamanan,1
updateknp main team deathmatch bug masuknya jaringan masuk langsung mainsekarang masuk team deathmatch main tunggu tolong perbaiki,1
game menghibur bertengkar,1
memuat sinyal,0
bug turun buka parasut muter muter bodoh tolong ya bug sampah,0
masukan pengembang pembaruan sistem rendering game melemahkan dimana terkadang musuh jarak berlarian mohon perbaikan sistem render game bermain mencoba menyerah mobil musuh mencoba menabrak dimana membuka teropong bidik mobil menghilang dibelakang,1
sesuai bintang,1
bug,0
pilih peta busa,0
jaringan stabil lancar parahmohon perbaiki nyaman bermain,1
seruan pubg ngomong ngomong mode muatan kembalikan lh pubg seru tanoa mode,1
tolong perbaiki bayakan bug turun pesawat,0
tolong mengunduh jangn,1
game bagus masuk akunnya buruk akun akun hilang sandi penggunanya,1
bagus jiwa,2
lancar jaringan stabil pakai wifi bug,0
bagus games,2
mati bodoh,0
game anjeng,0
tolong perhartikan pemain spesifikasi menengah nyaman memainkan game grafik terputus putus menyebabkan lagcrash game,1
admin mohon maaf login pakai facebook facebook hilang id pubg pakai bantu kembalikan akun curi,0
main nama pubg,2
tolong kembalikan suara pubg lancar ponsel,0
asli,1
tolong admin kembalikan foto pembuat peta sanhok malaikat sanhok,1
game sampah tim bunuh,0
tolong developersaya pemain ponsel spesifikasi rendah super halus munculkan pengalaman bermain pemain ponsel spesifikasi rendah terbebani sinyal patah patah,1
gacha nemesis admin kemarin habis komentar gacha bantuan sosial nemesis,2
dinglod,0
mengunduh,0
auto aim ges biar sulit perangkat,1
hahahahahahahahahahahaha hahahaha hahahahaha hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaahahaha,0
ok,2
kasih bintang duluknp game buka perintah mengunduh obb servismaksut,1
pubg berat,0
bagus pembaruan,1
sebenar seru game grafik pc stingan kontrol sulit rumit permainan bagus,2
sok hd,0
minusnya mengunduh aplikasi game kehilangan pacar,1
menasehati game ramai tolong perbaiki ram butuhkan main game kurangi ram ram,0
bintang pubg berat mengunduh sumber otomatis matikan fitur mengunduh pubg mengunduh data layaryg pakai,1
bug tembus tembok mohon,1
bagus gamenya,2
game bagus bermain store mengunduh bohong,2
coba nihgame bagus,0
kurangilah biar ponsel kentang main ponsel kentang main peminatnya,0
maaf pubg bintang,0
grafik terputus putus drop pembaruan,0
keren,2
lancar jaringan bagus,0
mengunduh game kbs mengunduh game play store,0
gangguan lancar rendah grafik terputus putus pembekuan bercak musuh tolong mengganggu bug tolong ulangi,0
bug pubg kotak blurrt,0
bug benerinsaya main acara terjun zona novo habis mengalahkan mental shooting jangkauan benarkan bug game rusak,1
jelek,2
bermasalah koneksi jaringan sinyal bagus memuat kehalaman utama menyebalkan,0
terima kasih mengabulkan permintaan pengaturannya halus ultra membuka kunci fps perangkat hardware berharap kedepannya snapdragon seri tersedia pengaturannya halus extream,2
tolong pengembang pubg mobile pembaruan versi terbaru masuk game berhenti memuat mengulang ponsel hapus data pubg masuk gamenya tolong perbaiki,1
bagus,1
seru,2
game lancar,0
ok,2
memberatkan perangkat rendah pubg ramai ringankan grafiknya pensiun coba main sepi kebanyakan bot,0
perbaiki,0
buatlah sprti pubg cina karakter cantik game playnya menarik,2
kk,2
nyaman kuat ponsel lancar,0
kadang suka lancar beli kuota jaringan penuh kesal,0
main tombol heal hilang semoga diperbaiki bugnya,1
kentang,1
tencent pubg mobile ringan mengunduh pubg mobile ringan ya tulisan ya item tersedia negara,0
sulit main,1
rusak bug main musim bug updetan mohon perbaiki,1
lancar hazu,0
kasih musuh seimbang biar seru,0
grafik buruk bertarung hapus nomor,2
bug parahgame smakin berat,0
ya maaf tencent mengunduh filenya barusan suruh mengunduh habiskan kuota tolong tencent perbaiki,0
main pubg peta kesukaan livik semenjak peta livik pembaruan suka peta bagus peta livik bandingkan pensiun pubg,1
bg,1
bagus,1
maaf bintang bermain peta warna hitam terganggu coba mengunduh ulang hasil padalah memikirkan lebik mohon perbaiki ya,1
hallo pubg mobile login game twitter ya notifikasi kesalahan otentikasi server menerus,2
bagus terkadang grafik terputus putus drop emosi kasar mohon perbaiki ya admin,2
mode lawan bot peta erangel bosan peta semoga pengembang game seru,1
bug didalam game diperbaiki turun pesawat suka bug rumah tanah kasih baju gratis biar koleksi,1
suka berhenti memuat pertandingannya sg realme heran pembaruan tolong pubg mobile atasi,0
masuk masuk tulisan otorisasi batalkan,0
perangkat membuka kunci fps game menyegarkan membuka kunci,0
bagus,1
halo delfofer ram main,2
maaf sebelumnyaini gatau koneksi pubgnya main klasik koneksi buruk main mode koneksi stabil pakai jaringan apapun wifi mohon maaf ya,1
perangnya seru,1
cheat,0
render lambat,2
nyaman main koneksi jaringan internet hilang kesal main data mahal jaringan hilang,0
terima kasih masuk,1
lancar jaringan merah wifi aman,1
ok,1
masuk tayangan ulang picik lanjutan lobi,1
game bagus,2
game bagus,2
game kontol,0
bagus,1
good game game,2
tutorial game coba,2
dnwload hbis buka suruh mengunduh zzc kmpret,0
game jaringan naikaku main call of baek baek jaringan,2
game rusaak,0
bug sepi lawan eh muncul bug ngapangapain pergerakkan lambatudah nyaman main suka bug sinyal lancar wifi lancar kuota lancar tolong perbaiki,0
game suka bug mati gerak,1
lapor bug gyro bergerak pengaturan teropong bidik kadang kadang main,1
bug ngefris,1
game sulit anak usia kandungan,2
hm aadfdd tambahkan,2
haha jelek,1
bagus ponsel kentang tong perbaiki,2
mengunduh seru jaringan bagus lambat,0
kakak,1
bagus,2
aq masuk permainan ponsel poco gt ram internal aq masuk permainan,1
selesai pertandingan langsung masuk lobi mesti reload,1
tolong perbaiki bug berkali ayam makan malam suruh mengunduh data mengecewakan,0
dalaman pubg pemain spesifikasi ponsel kentang bermain lancar bug bug perbaikan terima kasih admin,1
permainan bagus maaf pengembang tolong kurangin jaringan lancar skin senjata keluhan mengecewakan pemain pubg game orang berita bermain bertahan hidup bertahan hidup ya terima kasih game,2
fps rendah turunnaik grafik terputus putus drop,0
nyaman pubg,0
berharap tencent mengurangi ukuran game pubg tolonglah lihat teman teman bermain pubg ponsel mendukung penyimpanan,0
prosesor memadai dukung ram tempur lancar tbtb jaringan jaringan internet bagus,2
redmi note profesional pembaruan grafik kah halus ultra,1
game kebanyakan bug,0
dibom teman laporkan,0
pembaruannya ruang penyimpanannya ganti perangkat nyaman main pubg teman ganti perangkat main bug,0
game seru,1
bintang ponsel kentang,1
ok,2
kadang suka lancar beli kuota jaringan penuh kesal,0
oke,2
oke,1
gambar grafiknya grafik buruk,0
pengaruh kotak membawa tinggal,2
login ya tulisannya server autentikasi error,1
bagus nghibur,1
jos,2
sayang cheat recoil musuh putih lulus semoga kembangkan bebas dr cheat,0
gamenya pemain game play fiturnya grafiknya kasih bintang,0
tambh bagus pubg,0
menunda,1
tolong perbaiki grafik xiaomi bantalan grafik tablet pecah pecah nyaman bermain sulit musuh tolong tanggapi,1
bagus mengunduh suka bug ya kakak,1
game haram hapus main kencang,0
suka game,2
maaf,0
tari tradisional indonesia suka,2
game bagus tolong tencent mohon game berat snapdragon patah patah,2
bagus,2
pubg server down lancar jaringan bagus,0
game pubg mobile jancok hapus,0
lancar kakak,1
wifi unduhan dihentikan jeda unduh mohon ubah merugikan pemilik data terima kasih,1
ponsel murah main auto banting,0
bagus,2
pensiun ya ges yak,2
masuk game sulit pemain solo tunggu sekian selebihnya tunggu kinerja game,1
main game mech maksud hai game parah tolong game bagus parah,0
lancar bug langkah suara senjata,0
mode klasik menghidupkan tim mati nonton buatkan su,0
pembaruan,1
ya kritik main free fire biar merepotkan mainnya,0
pembaruan game selesai,1
tolong optimalkan media teknologi dimensi seri,1
jaringan berat up tanggal bug pembaruan untu game mobile kasian ram tolong sesuaikan,1
pensiun main kembaligimana login facebook tolonglah main teman bisamana skinnya bagus,1
bug game serasa berat meningkatkan perangkat lancar bug lompat sinyal salah pemain nyaman perkembangan mohon tencent krafton apapun tolong kembalikan stabilitas permainan pembaruan menjadikan gangguan bermain pemain terima kasih,1
bagus hiburan bosan,1
musim lagu alan walker nyaman main berat bugjangan skin game play main kecewa musim,1
game na jelek,0
terhormat pengembang game seru direkomendasikan bermain diwaktu luang permasalahannya pertandingan pemain pc mohon dipercepat pertandingan pemain pc dipertemukan penuh sistem blokir mendukung pemain cheat terima kasih,1
bagus,2
seru pubg zaman,0
ponsel murah main auto banting,0
pubg pembaruan versi bagus senang lobi turun mendarat lancar gaya bumi petanya berubah kabur pc ponsel tolong perbaiki biar komunitasnya,2
kebanyakan bug diperbaiki pembaruan skin,0
cheat anjing,0
cocok perangkat kentang perangkat memiliki prosesor media teknologi semoga pembaruan mengoptimalkan kelancaran bermain game sekian terima kasih,0
main pubg,0
masuk permainan memuat layar,1
game kalangan berubah game sultan pemain gratiskan gigit jari,1
game bug up det bug main pubg meding main free fire yok main free fire,0
bagus,1
hai tolong login pubg server bermasalah njir in pensiun kyk,0
berat mohon pertimbankan nasip pemain rendah spesifikasi ponsel perangkat,1
kecewagame pubg dimainkan koneksi facebook masuk facebook otoritas dibatalkan,0
bagus aq suka,2
setahun main pubg bug melalukan login pertandingan game tolong krafton perbaiki mengecewakan pemain,0
dijaringanpadahal sinyal bagus game sinyal labildan berpengaruh permainan mohon tencent diperbaiki,1
pemula ya cari musuhnya dpikir musuh bs tembak ha,1
bagus game lancar sukses pubg terima kasih,2
maaf bintang pembaruan selesai bermain store buka tolong perbaiki,0
game bagus coba main livik lawan musuh terbang terbang kelelawar ganggu darah sekarat mati kelelawar hapus kelelawar ganggu,0
lambat dasar game babi,0
kasih bintang mudah mudahan pembaruan bagus permainannya,1
rusak masuk mode pelatihan aplikasi bug,0
yok mengulang,2
grafiknya cupu patah karakter normal,1
puas pembaruan suara efek senjata rendah tolong menemukan bug alat sembuh teropong bidik bob memohon pengembang menghilangkan bug trima kasih,2
game haram isis,0
keren gamenya bagus game membayar to menang free fire membayar to menang grafis grafik buruk free fire sakit mata ya gachanya cocok nieh oh ya dev skin karakter senjata tolong ya bagus permanen biar pemain puas ayo mengunduh pubg membayar to menang caper,2
mengunduh drop data,1
pengembang mohon hilangkan pangkat ace sulit menaikkan concueror,1
parah bug langsung drop jaringannya,0
iya bagus buug pink merah perang kesal musuh tembak mati tolong perbaiki bug harap kedepannya dpt harap tanggapan sekian terima kasih,1
kemren,0
pembaruan dpt persen,0
server sampah,0
pembaruan lancar tolong perbaiki bug nyakek mndingan hapus instalan lancar bug ndx nyaman main,1
bagusan free fire,1
tolong perbaiki pubg bug,1
pemain menyesal peringkatnya buruk komentar buruk tencent krafton perbaiki bug,2
parah segi,0
pubg login ponsel pocotolong,0
game bagus kadang karakter terdiam geser turun lancar ponsel ak ram bohing perbaiki terima kasih kasih,1
cheat bermain game suka kalah cepat musuh ponsel bagus tembak tembak kalah,2
game sesat game phising,0
game haram jelek teman teman main free fire grafik buruk ultra cerah pubg game so kerah anak free fire bos sentuh game haram game anjing sepi haram paket lengkap hapus pubg play store,0
seru game pubg mobile game epepkarna game free fire game burikplayernya tololtololbeban keluarga lupa,1
keren suka game,2
game,0
membenci benci main game hehe gatau heh malas gamenya bagus main paksa dasar laki perempuan main pubg cari hai cari mulus plus seksi apalah main aowkaowk marah game orangnya dasar aneh intinya laki maunya cobalah memaksa asgh dasar manusia,0
ok game bug login habis pembaruan mengunduh lobi login tulisannya pembaruan file error tekan bantu ya hasil tekan ulang tolong dev perbaiki,1
memuat bermain,2
bug diperbaiki,1
password email gagal to login sinyal wifi penuh da kendala sinyal,1
habis mengunduh buka bingung main,0
tolong pubg ringan,2
mohon maaf mengeluh tolong perbaik terima kasih,0
hai pemain semoga game nyaman,1
foto hapus peta sanhok peta sanhok kehilangan nyawanya foto hapus pubg mobile menghargai,1
parah segi,0
bugnya bug parah musuh mati acara bug benarkan,1
game pubg mobile lancar ponsel rendah tolong tencent optimalkan game ponsel rendah,0
alasan malas main pubg habis pembaruan mengunduh ulang data,1
mohon pendapat sarannya game kendala game start menu utama mohon bantuannya,2
kembalikan mode malam kembalikan indahan pubg versi,2
jaringannya stabil,1
haram game,1
game seru grafik bagus kasih bintang,2
free fire grafik buruk pintu,0
pertandingannya,1
mengunduh main eh terbuka aplikasi habiskan kuota,0
harap bugnya perbaiki main kuota bermain arena peluru muncul,0
pembaruan peta boros berat acara tinggal pembaruan acara skin pembaruan ram nyaman main pubg,0
main pensiun berat gamenya kuat sedih up ratusan ribu mainkan,0
game favorit ajo sate parkoperasi termakasih,0
bug dev bug peta pesawat diluar peta turun hasil nyetak diluar peta bug acara raksasa jalan bug terlempar ujung laut saran kasih fitur menerjemahkan bahasa bercanda server luardah terima kasih,2
bagus game,2
tolong menghilangkan fitur mode stealth menimbulkan pertengkaran teman pasangan menganggap bermain knyataan,2
halo om mohon maaf ya pemain game kecilkan biar ram main tolong kecilkan barudakbuakar,1
rp,2
terbaik,2
haram pubg tolong mengunduh halal,2
oblog,0
sumber bergerak mengisi memuat pembaruan error kode,1
ya kakak,2
bintang,2
paham,0
tolong pubg ringan,2
bagus lh game,1
panik pubg ns rilis bos,1
bagus,2
bermain pubg mobile nyaman fiturfitur game pubg mobile saran pemula teman teman bermain pubg pertarungan elite gratis trima kasih harap permintaan memenuhi,2
bagus,2
bagus,2
bug ditraining mode,1
pembaruan sulit,0
game bagus main dijaringan bagus wifi lancar diatas ms ya aneh bayar wifi main game tambahan ya bug mode perang ya bug penonton karakter mohon benarkan,2
bagus,2
suka game aplout,2
tim pubg terhormat mengalami serius dimana menyelesaikan misi rp misi tingkat mohon pemeriksaan ulang merugikan pemain,1
patung ok,2
terima kasih mengabulkan permintaan pengaturannya halus ultra membuka kunci fps perangkat hardware berharap kedepannya snapdragon seri tersedia pengaturannya halus extream,2
pubg bagus semenjak pembaruan tolong perbaiki bug bug roda mobil nyelam tanah ganggu lihat nyaman,2
mati asap,1
mengunduh paket ganti ponsel biar mendukung,1
bintang segi grafik permainan realistis pubg membekukan memori free mohon diperbaikin,1
hati,1
game terbaik,1
sayang game sebagus hapus handphonekumau game seru musim,0
pembaruan bug muncul alami bermain lancar bermain terima kasih,1
tetaplah peringatan sesungguhnya peringatan bermanfaat orang orang,0
tolong perbaiki bug hapus pertemanan hapus kasih bintang,0
bug tolong pengembang game bug bug mengganggu,1
peta peta membosankan,2
maaf bintang main patah patah,1
main teman tu seru ponsel kuat,0
bug,0
kau iphone profesional maksimal untukku bermain pubg grafik terputus putus perangkat perangkat redmi mudah grafik terputus putus bermain game pubg mobile,1
perbaiki,0
meledak mantel game,2
tolong disable mode in muncul pulau,0
gamenya grafik buruk,0
selesai mengunduh masuk muncul karakter orangnya bingung pubg,2
merepotkan pembaruan heran,0
suka game free fire,2
bagus,2
kadang nyeleng kadang oke,2
buruk,1
mohon game pubg mobile grafik ringan rendah dimainkan ponsel ram,0
terima kasih game pubg temankan hebat main pubg bug bug jatuh,2
tolong game spam mengunduh,1
seru menegangkan pengalaman bermain game,2
game hd keren bagus lancar grafik buruk bagus free fire,1
kebanyakan bug,0
msh cheat,2
koneksi error bermain jaringan stabil,0
menghibur,2
segi game bagus koreksi pertandingan pertandingan mode peringkat peta bertemakan kota contohnya gedung maaf menyulitkan pengembang sekian terima kasih,2
bagus,1
game haram knt,0
grafik terputus putus ponsel kentang,0
hai,2
memainkan game,1
game pubg mobile kluhan menyarankan acara perbanyak pemain cepat bosan menyelesaikan misieven hadiah skin senjata trial tas trial hlem trial semangat menyelesaikan acara bermain sekedar main tida tujuan,2
tingakatkan kualitas game,1
ponsel kentang main ya acara game is fun ya fun bermain on rendah kapasitas telepon selular,1
main musim terang disayangkan bug pertandingan game berjalan tolong bug in game diperbaiki,1
karakternya kaku terjun tembus tanah,1
ok,1
terbaik main game pubg,2
kasih bintang penuh grafik perbaiki permudah ponsel ram ram,0
updatean lancar kemarin,2
ok,1
gamenya patah patah ya error memuat jaringan bagus,1
gamenya jbagus memuat anjing,1
maaf kasih bintang lancar lancar bug senjata dp muncul gmabar senjata dikotak disaat bermain dn putus lancar lancar,1
game bodoh bodoh main bersih blokir giliran ngelaporin cheat dibilang main bersih bodoh hubungi dibalas bodoh dev,0
main,1
game terbaik,2
terima kasih game game terhibur,1
pubg auto aim auto ramee wkkw,2
tolong turunkan kapasitas game super kirangi acara mengganggu bug,1
sinyal bagus main tolong perbaiki,1
bagus ukuran game tolong turunkan kasihan orang main ponsel kuat,2
citernyebelinbahkan cheat vip resmidah hapus game da cheat main,0
game bagus kasih bintang pakai grafik tingkat mulus lancar ram main lancar berat ukuran game play bagus semoga perbaiki ya,2
gamenya mantep,1
bagus,2
aplikasinya bagus,0
game pubg berat ponsel ram ngelagcoba tolong pubg ringan kerusakan senjata nyabiar main pubg ringan,0
tim salah afk bot kecewa tim menyerang tim ramah fire,0
bagus,2
bagus sulit bintang ya,2
kurangi data gamenya bermain nyaman data gamenya berat kurangi pang,1
bug berat game meningkatkan iphone kangen pubg tencent,0
game buruk kualitas segi game bermain turnamen,0
bagus sayang teman main,2
tolong perbaiki bug,1
bagus bagus livik bug terkadang tombol hilang tombol adjust tombol granat tombol med hilang seru,2
bug memasak main permintaan hbis buka aplikasinya nyaman versi,1
pubg ol,2
ya game bagus,2
bagus,2
dwonload pasang peringatan penyimpanan,0
pubg turun turun sat dibuka bug,0
permainan bagus,0
pengguna snapdragon ram ya grafik ya hd grafik hd tolong grafiknya hd terima kasih,1
kasih bintang layarnya hitam layarku hitam login in,2
geim bagus kasih bintang,1
tolong tencent turunkan data ram main pubg,2
pembaruan pembaruan,1
pubg mobile bergabung,0
pembaruan da,1
bagus menurutku,2
game bodoh,2
updatean ponsel ram berat ya tolong optimalkan note,1
kebanyakan bug,1
anjing pubg bodoh,2
bagus,0
bodoh,0
ok,2
mengunduh game masuk mengunduh datanya lagiada ya pilih ringan eh selesai pulsa lngsng abisbngsat game,0
game orang curang,0
hai game mandang fisik masuk,0
doneloadd,0
kasih bintang yh game bagus minjangan pembaruan,1
pensiun,0
ayo permainan menyenangkan seimbang adil cheat pemain pubg indonesia pemain asing,2
tolong admin main gamenah mengunduh lancar kendalatapi login coba peringatan otoritas dibatalkan ya admin tolong admin,1
pembaruan mengunduh lanjutmohon tencent games tolong pemain main pakai kuota dibeban pembaruan game inisaran tencent games memperdulikan pemain pubg mobile main kuota pembaruan kuotatolong perbaiki terima kasih salah satuplayer pubg mobile,2
bagus mengunduh,2
gamenya keren sulit kontrol,2
tolong sinyal perbaiki main game genshin yt hiper tiarap bagus pubg,1
membosankan,1
coba ya game inisemoga bagus,2
tolong acara,2
bagus menurutku,2
bagus,1
ponsel menengah kebawah sulit main pubg msh bug,1
game terbesar saingan free fire,0
hai anjing install bbi djal,0
gamenya berat ruang penyimpanan bug,0
game bagus,0
menyesal balasan komentar admin pubg tolong kreatif menyesal menyesal prihatin ngomong bukti janji game politik laksanakan,1
pembaruan skrngkadang jaringan bagus mulupdhl main game jaringan hijaudsini kuningmerah,1
main game sholat mesjid,0
terbaik,2
tolong game bagus,2
sngant bagus,2
maaf kasih bintang mencoba,1
metro royale adasaya suka main situ tolong perbaiki tim pubg,0
ponsel kentang main,2
menyenangkan,2
gamenya bagus seru gamenya suka bug orang orang bilang game game haram,1
pembaruan mengecewakan selesai pertandingan macet memuat masuk lobi,0
bagus segi grafik oke ponsel ram,2
is of cheat in game metro,0
bagus,2
tencent stupid klasik senjata bagus klasik turun senjata bagus,0
balikkin akun main cheat kebannya,0
suka game pubgsemua aitem muncul realdetail grafik buruk game sebelah canda free fire burwik,2
game keren bagus,2
keren pubg impian umur kurangin ram ya ram ponsel,1
bagus game,1
ponsel lancar ponsel kentang brow,0
