content,sentiment
bagus,2
bagus,2
perangkat android cipset snapdragon main pubg grafik terputus putus parah pengalaman buruk pubg versi,0
ram mengunduh cuyy good game ponsel,2
ditemukan bug,1
disuruh tolong dibantu,1
beli kuota lancar,1
bagus ponsel kentang tong perbaiki,2
kasih peringkat bug bug mati suka gerak nonton teman tolong perbaiki ya kasih bintang,1
game bagus kadang suka framedrop tolong dg kadang pemain lancarnya mobil biar tim mati kadang pakai bom laporan diamkan tolong pemainnya kasih peringatan,0
haram babi makan babi yembah pantung game pintu bertamu,2
pembaruan ya tolong penjelasannya,1
gamenya bagus seru gamenya suka bug orang orang bilang game game haram,1
krafton ya pembaruan sinyal stabil wifi lancar main game lancar ya ya,1
mohon maaf pembaruan suka main pubglite,0
game bodoh mengunduh mengunduh bilang aplikasi berfungsi ngabisin kuota hapus sono gamenya bermain store mengurus game semoga cepat mati bodoh,0
bug mode ultimate arena,0
bagus memancing emosisinyalnya buruk,1
admin selepas pembaruan bug ya suara tembakannya bot pemain langkah kaki musuh kadang mendengarkan tolong bugnya cepat admin,1
tingkatkan bonus acara admin,0
ayolahperbaiki bug makan penyimpanan,2
grafik terputus putus ok ponsel mumpuni,2
bug lihat rumah updetan,0
admin ya jaringan bagus lobi lancar notifikasi permintaan habis tolong admin maksudnya penyebab kecewa admin jaringan bagus,2
bermain bug terkadang lancar koneksi stabil,0
bug,0
game bagus tolong pengembang ponsel kentang tolong bantu pemain hhp kentang biar grafik terputus putus,2
grafik buruk,0
gamenya berat kiri berat,1
penyimpanannya,1
tencent tolong kembalikan catur bergegas nyaman game,2
pembaruan,0
tencent tolong blokir akun ciethersetiap main ketemu ciether tolonglah malas main ciether,0
gerak bagus bagus kasih bintang gerakkan tembak orang bergetar mohon bug hilangkan mohon pertandingan percepat main pertandingan permintaan lakukan kasih bintang,2
madrid kalah final,1
space game bertambah terusklo game jaya pikirkan peminat android spesifikasi standar spesifikasi normal pindah game,1
gamenya bagus seru gamenya suka bug orang orang bilang game game haram,1
main giroskop error,0
bug,1
pembaruan elite gratiskan sulit,2
tolong hapus metro royale it of memori lancar telepon,1
tencent tolong perbaiki bug tim deathmatch bug peluru main deathmatch tolong perbaiki hapus pubg bug bagus diperbaiki perbaiki kasih bintang,2
game kebanyakan bug seru beruntung pemain gadis ok,0
mengalami parah musuh henpon snapdragon spesifikasi bagus bagus tolong pembaruan kurangi hilangkan senjata acara perbaiki firstnya terima kasih,1
ya ram tolong solusinya padahl game pubg ja ponsel game,0
maaf pengembang lack of clarity in peringkat actually game is bagus,2
game ali main pertandingan asw,0
cheat,0
bagus,2
game buriik,1
laiyo,0
samsung prime main pubg,0
halo pubg mobile game bug game main bug game bagus bug zaman kuno bagus sekian terima kasih upatade,2
bug berat,0
hai tencent malas main game berat jaringan bagus teman main lancar lambat berat,0
puass,2
sebenar seru game grafik pc stingan kontrol sulit rumit permainan bagus,2
ayolah tencent pembaruan game gamenya diapusterima kasih,1
game sesat game phising,0
pubg langkah suaranya peta merah pudar musuhnya langkah,2
tolong hai pubg perbaiki ram,0
gamenya seru,2
kbanyakan pembaruan,1
fokus acara bugnya urus,0
terhormat pubg ak main pakai akun tamu smua pencapaian hilang sumpah main tenang bersyukur ak ktmu pemain selevel sumpah takut ktmu profesional pemain good game pakai akun ak pemain veteran pemula senang main pubg ya,1
game bugny diperbaiki,0
perbaiki jaringan musuh jaringan langsung game rusak,0
gaya skin uptade kesalahan habis habis main bug,1
game mengunduh sumber mulugak manusiawiniat mainkan game,0
kasih bintang main disuruh pembaruan,0
pubg sialan,0
halo pengembang pubg mobile tolong ringankan data in game bermain kendala lagging grafik terputus putus bintang bertahap terima kasih,0
recall bug ya,1
gamenya patah patah ya error memuat jaringan bagus,1
kebanyakan pengaturan,0
login tolong perbaiki,0
animasi pertandingan lewati iklan simerah,1
game grafik buruk jelek stumbel mobil legendaris mati asap,0
pembaruan ya,1
game bagus,0
tolong perbaiki bug suara kendaraan terdengar,1
pembaruan bug merugikan,1
sumber bergerak mengisi memuat pembaruan error kode,1
bagus,2
kurangnya hadiah permanen,1
bagus game bro,2
bug jaringan stabil game berat mobile legends stabil masuk lobi pubg beratnya maaf jaringan telkomsel,2
ponsel murah main auto banting,0
gfx lancar ganti ponsel ekonomi miskin tolong,1
pubg tidur campur,0
main ponsel kentang,2
anjing,0
sportif hai reamcth kanca sea,0
berat ram,0
tolong pengembang pubg mobile pembaruan versi terbaru masuk game berhenti memuat mengulang ponsel hapus data pubg masuk gamenya tolong perbaiki,1
kacau pubg,0
kebanyakan skin acara perang karnaval anjing,0
login,0
foto hapus peta sanhok peta sanhok kehilangan nyawanya foto hapus pubg mobile menghargai,1
mode lawan bot peta erangel bosan peta semoga pengembang game seru,1
habis mengunduh buka bingung main,0
bug bug mohon hilangkan,2
game keren bagus,2
kebanyakan bug game urus,0
diperbarui server down solusi,0
pubg login ponsel pocotolong,0
pubg mobile bergabung,0
pubg kenal,1
setahun main pubg bug melalukan login pertandingan game tolong krafton perbaiki mengecewakan pemain,0
pertandingan tunggu pertandingan butuh menit tolong perbaiki ya pengembang game bagus kurangan sekian terima kasih,2
bagus,2
permainan keren,2
mohon perkecil ukuran game admin biar pemain ponsel kentang main lancar,2
admin tolong admin ponsel kentang main pubg,0
game jelek turun pangkat giliran rekomendasi,0
mohon kurangi tunggu pertandingan,2
coba sinyalnya benarkan ya pengembang sinyal main lancar,0
ya ghillie desert sulit cari,0
hi bermain game on redmi,2
bagus,2
oke,1
cheat game,1
pensiun ponsel sanggup semenjak pembaruan grafik terputus putus pubg terima kasih menemani,0
pubg mobile is terbaik,2
ya,1
ponsel rampubg makan data,1
suka alokasi bagus,2
saran turunkan ukurannya biar ponsel kentang samsung prime main pemain game maju pikirkan skin acara grafik grafik hd main pemain grafik bagus tolong timbangin admin pentingkan game keren pemain pilih pemain game ringankan saran terima kasih semoga tanggapan,0
sinyalnya penuh klw lambat mlh layar zonanya cepat mati memperbaiki lancar,1
gamenya bagus,2
tambahkan advanced graphic pengaturan,0
tata letak bug game pengaturan simpan bug balikkan tata letak tolong lh bugnya lelah nyusun tata letak login tata letak pindahkan masuk pertandingan tolong lh bug,0
bintang naikin kasih bintang mngtasi bug sbbdi game karakter musuh kepalanya game memegang senjatasenjatanya kelitaan on teropong bidik musuh langkah musuh musuh mati alamin apartemen schooll semoga keluhan bermain game sampi terbaca tencent sekian pemain terimakasiihh,1
permainannya bagus,1
pembaruan sesuaikan lihat pembaruan,2
peti isi sampah,1
tanggapan panitia lambat tim blokir permanen turney sekelas sea,0
mengalami permasalahan kaitkan akun akun google masuk akun utama situlah permasalahan tolong perbaiki mohon login akun utama topup skin akun hilang kaitkan akun google,2
game rusak,0
tolong perbaiki bug kerusakan merugikan musuhnya mati pubg,1
berantas peretas cheat,2
bagus,2
terburu pubg masuk aplikasi masuk metro royal item hilang stress sulit payah item hilangkan tolong perbaiki bug tolong mohon tolong cepat perbaiki bug pengembang,0
ciri khas pubg lobi kesalahan server terpaksa login ulang anehnya game lancar jaya menit main ponsel panas grafik pengaturan rendah main pubg ponsel ram serasa ram,1
sulit mengunduh,2
bagus,2
grafikkontrol bagus bug spectatoryg dimana penonton teman sayamusuh bergerakmereka bergerak tempathanya terdengar suara tembakanstepdan audio,2
pokemon,2
game rusak mengalami bug penonton recall menerus jaringan ms,0
tutorial main pubg pemula,2
game bagus,0
pubg op,2
pembaruan perubahan bagus bagusnya,1
uji fire,1
cheatnya,1
cheat curang pakai shotgun jarak,0
kasih bintang bermain mengunakan gyro layar bergerak kanan kiri penyebab cek sensor gyro aman kendala ya admin,2
mengerti mainkan sumpah buriki,0
instalterakhir mengunduh install parah,0
tolong ringankan game pengguna ponsel jelek grafik terputus putus drop tolong keringanan,0
pembaruan lancar tolong perbaiki bug nyakek mndingan hapus instalan lancar bug ndx nyaman main,1
bug,0
hai ponsel ram main game ukuran kurangi,1
sunuot,0
kesekat ne main game ne,0
main pubgtiba,0
game grafik buruk,0
kasih bintang gagal mengunduh bermain kaka menguras memori biar main kaka pengembang game berterima kasih kaka bermain tenang suka ngomong kasar,2
ariska,1
mengunduh main eh terbuka aplikasi habiskan kuota,0
bug ngefris,1
disaat mati nonton teman main gambar lancar,1
wifi data lancar parah,0
keren,2
pembaruan suara senjata diubah nyaman terliga bug keras,0
mengubah pubg smartphone rendah pakai pengaturan rendah membawa pubg as membawa dapatkan pemain pubg maaf inggris so buruk suka pubg maaf,2
main squad solo kaget lo squad main coba perbaiki squad terima,0
haruskah pembaruan,2
admin tolong ukuran game free fire,0
atur usia peringatan main jam tolong pemberitahuan batas bermain suka bermain jam peringatkan usia diatas foto profil pubg lihat ponsel vivo kenapan peringatan balas komentar diam pemilik game,0
keren ponsel mendukung,2
seru,0
tolong peringkat bot tolong perbaiki sekian terima kasih,2
masuk ya pilih mengunduh data gagal,0
game bagus,2
bug,1
tolong perbaiki langkah sulit beda in langkah musuh teman kemarin pembaruan,2
tolong akun blokir kecurangan main pubg bagus kemarin blokir,0
bermain pubg mode payload senjata melipatempatkan menggunakannya aneh mode tunggal salah fokus tekan salah fokus amunisi bug tolong perbaikan bug terima kasih,0
coba ringanin kakak seru,0
bes istbes gm oke kekurangan lari lambat perbaiki,1
bagus sihtapi lancar bug jaringan bagus,1
bagus harga uc pubg kurangkan,2
tolong kembalikan pubg mobile hallo tencent gamer game perubahan toloong tencent gamer tolong,1
game memiliki kenangan hidupku sayang peminat game berkurang memiliki bermain memainkan game musim merindukan masamasa,2
fitur pembatasan tier mengunduh main,1
masuk pertempuran tolong,1
pubg anjing sulit sulit mengumpulkan merit baterai habis bukanya turun dasar game bodoh,0
foto,0
kasih main pubg loadingnya,0
masuk eko,1
bagus,2
masuk gamesdan games buka,1
snapdragon fps admin,2
maaf kasih bintang donload pasang aplikasinya emosi ya aplikasi bug parah wifi mohon perbaiki,0
game suka bug mati gerak,1
game,0
bagus,2
kasih admin,2
tolong game kasian ponsel kentang ram,2
admin pembaruan ponsel kentangh,2
bagus,2
pembaruan bug muncul alami bermain lancar bermain terima kasih,1
suara langkah kaki terkadang suara langkah kaki terbunuh jarak terdengar langkah kakinya harap pengembang meningkatkan suara langkah kaki terdengar saran pengembang mengubah memperbaiki suara langkah kaki alangkah baiknya headphone bagus pemain pubg mobile headset bagus mahal,1
kembalikan pubg zaman admin,0
pembaharuan game menarik,1
pembaruannya kurangi versi barunya masuk,0
bugnya malas,1
game dh bagus game play ok grafik bagus cheat performa bug ganggu bug tembus tembok teman mengalahkan taruh pojokan tembus mati dh bug lancar gatau tembus tanah mati,2
bagus nghibur,1
seru gamenya sulit dpt item bilang game mahal,1
mh ngunduh buka dwonload data huh ngabisin paketan data pindah game sebelah ja ffyg menghabiskan data,0
versi bugdownload sistem sumber pack macet mbtapi mengunduh jalan teruskuota habis mengunduh selesai selesai,1
beli kartu meningkatkan rp elite grup purchase kartunya muncul invertaris admin,1
game bagus wajib mengunduh game,2
bintang,0
hai keluhan tujuan bermain game mencari hiburan bermain pusing sistem ranked game seakanakan sulit mencapai peringkat kemampuan pikir bermain pubg pengembang bisalah sesuaikan sistem ranked terima kasih,1
bagus,2
hai admin pemain terganggu koneksi bermasalahsaya numpang hotspot teman kuota bagus internet teman sinyalnyasaat bermain gamesaya terganggu menunda pingdimana situ menunda peekmenembakrealodubah senjatamembuka pintumasuk jendelahit musuh menunda terganggu mohon ya,1
gamenya bagus bagus,2
mencoba pubg ya keren,2
main mengunduh obb,0
acara bug asli seru game,0
toleransi,2
game haram ak bosan,0
mengunduh,2
kakak tombol bagikan ya panas bagikan xixiixi,2
menghibur,2
suka game tolong perbaiki bug analog jari layar analog bergerak mengeluh sekalinya terima kasih,1
game pubg pembaruan sulit pembaruan peringkatku sulit,0
mohon maaf pengembang nyaman game kendala sdg bermain lancar auto mohon penjelasannya,2
bagus,0
kentang,1
game bagus,2
game bug berkedip macet masuk akal tolong perbaiki,0
gamenya tolong grafik super halus beruntung ponsel tindak mendukung,0
tolong perbaiki nyaman bug lancar parah pubg kecewa berat,0
lancar main pakai wifi jam malam pubg,1
ya,0
kembalikan pubg to,0
oke oke uji ya,1
merepotkan pembaruan heran,0
gamenya bagus,2
maaf tencent menghina game combeck bermain game akun terima kasih yh tencent game pu game haram main game terima kasih,2
pubg mobile servernya perhatikan login lobi sinyal game sinyal nyaman pembaruan jaringan server mohon perhatikan,0
ya bug tolong perbaiki biar pemain,0
maaf kasih bintang lancar lancar bug senjata dp muncul gmabar senjata dikotak disaat bermain dn putus lancar lancar,1
tolong lobi perbaiki sinyalnya game lancar lobi muter,1
gamenya mati asap lucu,2
bug perlengkapan medis hilang menjarah ya rasakan tolong perbaiki bug sekian,2
terhormat tencentkenapa pertandingan membutuhkan menit,0
ok,2
excuse me tolong belok off auto mengunduh ya disturbing in lobi pakai internet koneksi stabil terima kasih,2
akun pubg blokir kecurangan tencent,0
game bagus,2
gamenya bagus ram tolong pengembang buatkan versi pubg ringan ok terima kasih,2
malas main pemain cheatdari tier diamond tier ace cheat blokir,0
pubg game menyenangkan,2
bagus,2
game bagus seru rolplay,2
berat pembaruan,2
lancar main game pakai snapdragon lancar tolong perbaiki,0
mengunduh mesti,0
pubg anjing mati asap kena azab,1
kasih bintang ayo kolaborasi free fire,2
pakai snapdragon lancar parahgame cacatmakin rusak pubgjelek,0
bagus,1
oke,2
pengembang tolong diblokir akun cheat apapun bermain pubg,2
coba,1
game bagus main random squad mac tunggu menit masuk game,2
kasih bintang main disuruh pembaruan,0
mohon pendapat sarannya game kendala game start menu utama mohon bantuannya,2
mantep cheat tolong hilangkan ya tenzen,1
coba login in kasihan otentikasi ganti akun login in sikap,0
ok,2
kaki bissa lihat,0
peringatan suruh seru,0
ponsel kuat,0
login otorisasi dibatalkan,0
kasih bintang,2
pubg tencent keanehan skin menghilang bug tarjadi milai tembus tembokcheter musuh nembek perusahaan pubg harap perbaiki thaks,0
sjelak,0
ok,2
main free fire,2
game bodoh haram,0
bug perbaiki,1
bagus,2
meledak game ponsel perang keikut kyk game sebelah permainan game perang orang dewasa malas,0
tolong pubg mobile pembaruan peta skin lancar gamenya kau fokusin meningkatkan,0
perbaiki bug tolong mode intip selesai bug masuk pertandingan hilang jaringan jaringan oke masuk tanah turun parasut,2
gamenya bug mengunduh bukanya,2
buka pubg bilang rusak penyebab,1
lancar,1
games pembaruan ancur jaringan normal lancar parah ngebuk turun,0
kebanyakan pikirkan skinmoney pembaruan peta senjata fitur pubg uap pemain butuh suasana skin game skin skin skin pikirkan pemain berhenti gamenya pembaruan pembaruan skin berat pikirkan pemain pikirkan uang uang playerunkwon medan pertempuran playerunkwon skinground tencent tencent kasian pubg studios pubg mobile memegang tencent begin,0
of bug we membutuhkan mode pembaruan we membutuhkan nyaman in bermain ya berguna to pembaruan skin bug be,2
ponsel ram main orang membeli ponsel bagus butuhkan,1
game smakin berat,1
bagus,1
good game buka,0
game acara pubg mobile metroescape game,2
game suka lancar lancar pakai mobile legends bagus sinyal,0
bug berat game meningkatkan iphone kangen pubg tencent,0
peringkat,0
mengompilasi sumber daya,2
tolong perbaiki bug sinyal sinyal bagus musuh sinyal tolong perbaiki secepatnya,0
acara,0
akun login in tweet pakai pensiun,0
kasih bintang ah,1
main pubg musim perangkat ponsel meningkatkan pubg berat ponsel pertengahan jangkauan kebawah lancar smartphone flagship pensiun,0
ramai ramai suka bug,1
takut mengunduh admin bug,2
gamenya bagus,2
ya game muncul tanda tangan berisi karakter sah,2
game sulit menang aplikasi musuh sulit menang menang ayam game suka bug menang mengunduh peta memori penuh peretas peta mode banyaknya gitulah mohon perbaiki memori pubg,2
pengembang maaf kasih peringkat pembaruan bug,0
pembaruan mulutpi lmaa hancur kualitas,0
mohon bug perbaiki bagus data pembaruan,1
game sempurna bagus gerafiknya bagus sekinnya pakem uc bagikan geratis sekinnya ok,2
tolong tier platinum kebawah dikurangi cheat akun kena blokir kurangi cheat perketatkan keamanan tambahkan fitur anti cheat bintang diperbaikin sebentar kasih bintang bug tolong dikurangi,1
game bagus,2
lancar,1
hiburan malam dewasa panas pubg mobile,2
game kontol,0
game bagus bagus mengunduh pubg posisi paket sekarat paket tinggal game mengunduh hentikan paket habis menit beli paket lihat ulang lh nyaman,1
game bagus memanjakan mata bolos sekolah main pubg kembangkan ya pengembang,2
grafik terputus putus ponsel kentang,0
pembaruan yamohon dibantu,1
sedih sebagus,0
bagus,2
bagus games,2
bug tembus tembok mohon,1
gamenya bagus patah patah jaringan grafik bagus pembaruan kolaborasi grafik buruk keren game,2
main main kasih masukan oke,1
bagus jiwa,1
bermain pubg kecewa kendala alami game grafik terputus putus drop wajar alami jaringan cepat framedrop parah perangkat mendukung bermain game berat disaat main squad solo aman server asia pubg bersahabat kendala pemain bosan bermain mengalami framedrop,1
bug merugikan,2
bagus tali kasih bintang ha maaf hehe,1
masuk masuk tulisan otorisasi batalkan,0
aneh cheat macem berharap perbaiki admin,1
bagus bagus,0
game bagus,2
dwonload pasang peringatan penyimpanan,0
kadang jaringan lancar suka lancar menentu kadang ktemu musuh suka tegang,1
haram,0
ngabisin kuota,0
lancar,1
bagus,2
tolong lobi perbaiki sinyalnya game lancar lobi muter,1
bangga game,2
ya ponsel ram main pubg grafik terputus putus muluterpakasa game cal of berat hobi main game tembak terima kasih pubg dimainkan ponsel kentang,0
game bagus menggeser seleding mode arena mode klasik grafik animasi acara bagus kasih,2
penyimpanan perkecil,0
suka,2
gamenyasih bagus gamenya lancar mengunduh pubg sedih,2
ya login twitter semalam server admin,1
kesan kelasik hilang pembaruan suka versi,1
pembaruan ponsel bagus grafik terputus putus bug mengganggu bug main suka jongkok tekan tombol jongkok tolong perbaiki game,2
login twitter pubg akun pakai twitter,0
game bagus pertandingan tunggu bosan,1
mantul,0
pubg seru seru lupa main,1
kerren suka,2
haram pubg tolong mengunduh halal,2
coba,1
silahkan bermain game luang,1
bug dimode acara karakter normal penonton rekan tim,1
mengunduh baju emot tolong,1
bagus,1
stelah pembaruan lancar gerak sensi kadang gerak kadang gerak nyaman pokoknya pelit gachanya memperbaiki pelit menyesal isi uc,0
hehe mengunduh game kadang fila rusak,0
gamenya bug spectate orang habis mati disana bugnya orang tonton gerak lancar lancar masuk masuk game gamenya kosong hitam gerakkan membangkitkan mohon perbaikannya kesal tolong diperbaiki pubg mobile,1
akun verifikasi ganda mengkaitkan nomor ponsel nomor ponsel nomor ponsel,2
playable bug bug spectate pakai wifi sinyal stabil,0
pertandingan tunggu,1
pembaruan login ya,0
pengembang kecewa jaringan habis pembaruan game peringat server menanggapi tolong diperbaiki ya terima kasih,1
berat lawan,0
nyaman pubg,0
sarankan biar ramai main pubg sekian terima kasih,0
bagus,2
manga pubg memuat login kuota beli,0
kasih musuh seimbang biar seru,0
bagus permainannya,2
pubg tempik,0
ok,1
bagus bagus tolong ponsel ram tolong lancarkan,2
tolong tencent kembalikan mode malam vikendi erangel suka mode keren,2
gamenya bagus kasih bintang,2
pubg pembaruan bilang hapus instalan penggemar peringkat turun admin tolong kondisikan kecewa,2
game grafik buruk kembalikan pubg,0
istirahatnya ganggu main login hapus fitur istirahatnya,0
pabji glowing game perang kekuatan renjer anjing,1
tolong admin kembalikan foto pembuat peta sanhok malaikat sanhok,1
game login sinyal langsung down lancar,1
sesuain mat bug sayang kn mode klasik cheat mohon meyeimbang kn lagih bertarung,1
bagus game ya,1
pubg tolong data biar ponsel kentang main,0
gamenya kebanyakan pembaruan penuhin memori anjing ponsel kentang,1
pembaruan game selesai,1
mengunduh sumber error masuk selesai buang buang kuota,0
game mahal bug dimana,1
game grafik buruk bgst,0
perbaiki bug game pikirkan game pubg selesai perbaiki game,0
cheat,0
menemukan bug terkadang teropong bidik adjust masuk adjust tolong perbaiki,1
game suka lancar lancar pakai mobile legends bagus sinyal,0
ywuw,2
halo admin pembaruan pubg stabil jaringan berulang mengikuti petunjuk arahkan untable jaringan mohon perbaiki bug jaringan,1
game ramai bug suara musuh to perbaiki pengembang,2
rip ponsel kentang,2
mikrofon kadang berfungsi,1
tolong perbaiki permintaan timeout permintaan habis,2
bug parasut dilepas karakternya terbang jatuh mati,1
mengunduh nyaman,2
keren pubg free fire grafik buruk,2
pembaruan suara senjata diubah nyaman terliga bug keras,0
tombol pembaruan,1
mengisap,0
kontrol mudah riset ngentod krepnton,0
msh bug,1
free fire masuk akal pubg masuk akal,1
tolong pubg ponsel kentang main,0
tolong gacha keberuntungan,2
suara mobil kakak main masuk latihan tembakan suara mobilnya kakak,1
foto orang sanhok,0
bagus,2
bintang segi grafik permainan realistis pubg membekukan memori free mohon diperbaikin,1
anjing,2
main game pubg cikem,1
mode batel royal mode malam,2
bug ya admin nonton teman team deathmatch mati teman bergerak tolong admin perbaiki,0
cheat,1
malas ah,0
berubah,0
bug arena tolong perbaiki,2
game bagus seru rolplay,2
pubg macan babi hapus aplikasi pemain tk recol meting egois kd kadang kadang turun musuh anjing mengunduh ponsel beban tolong perbaiki hapus pubg,0
jos,1
menghibur butuh hiburan,0
game,0
pembaruan ya ya muat ram ponsel tolong ya,1
ya bs login pakai akun twitter,0
bug maaf,0
memakai grafik halus suka grafik terputus putus drop ponsel ram,1
bug mode arena tim deathmatch karakter muncul peluru,1
pembaruan berat game tolong ya pemain pensiun ponsel kuat,0
suka main pubg jumpa lawan patah jaringan tolong perbaiki bos,0
bagus,2
game bagus bug tolong dihapus ya semoga sukses,2
gamenya seru to tolong game menara of fantasi servernya masuk mengunduh data,2
game bagus bug turun parasut tolong hilangkan bug ya,0
bug peluru team deathmatch hilang,0
game indosiar,1
kebanyakan bug,0
kadang lancar overallbagus bagus game,2
ya seru panggil game haram,2
ya,2
game grafik buruk,0
coba dulumoga sesuai ekspetasi,2
rusak,0
sulit cari material meningkatkan senjata tolong material meningkatkan senjata disediakan toko,2
tolong diperbaiki bug lancar sinyal jelek server down tolong keamanan tencent hapus cheat menguntungkan naskah aplikasi ketiga merusak lingkungan permainan,1
jaringan tolong perbaiki sinyal bagus main in game lancar tolong perbaiki sinyal,0
mohon pisahkan pengguna android iphone memengaruhi game bermain pemula sekian sja terima kasih mohon tanggapi,1
dasar game haram,0
game sulit,2
tolong pengembang seru seru main cheat blokir tolong sistem blokir meresahkan pemain stremertolong ya trima kasih,2
tolong perbaiki jaringannya bertemu musuh mati duluan menyerang musuh menerima kerusakan jaringan tolong diperbaiki secepat,1
bagus,2
eya jaringan jelek tunggu detik tertawa,0
bug kasih peringkat mohon musim ya bug mati hidup bug mohon,1
main pubg lbih suka banding game,2
pubg bug malas main,1
sinyal main turun parasut eh bug jalan ngambil senjata,0
kasih peringkat bug bug mati suka gerak nonton teman tolong perbaiki ya kasih bintang,1
oke memaksa tutup rekomendasi bye maju terbaik,2
habis pembaruan bug teman mobil peta ya,2
bagus gamenya sulit musuh musunya,2
tolong pembaruan bagus bermain game bug mohon perbaiki bug game,2
jelek bodoh anjing basaty oke,1
game bagus pembaruan sinyal lancar bug diam suara langkah lancar tolong perbaiki,1
kasih discon uc,1
mengadakan acara bug tidur,1
jarang main game pubg cepat bosan musuh musuh hebat sinyal ntah berubah sepeti kemarin jelek didalam permainan abdate pubg bersahabat jaringan daerah plosok mf hapus instalan aplikasi pubg terima kasih,0
main nyaman nyaman pembaruan bug admin tolong perbaikannya,1
seru,1
main pensiun berat gamenya kuat sedih up ratusan ribu mainkan,0
pubg mobile paksa donlow peta ponsel kentang tolong,1
molotov asw sakit anjing anjing,1
cheat grass pohon,0
game sepi,2
kakak mode metro royale dihapus kakak tolong kembalikan mode metro royale,0
seandai mode malam kasih bintang,1
terpaksa hapus instalan ponsel sanggup niat hati senang bnggt pubg game bagus memaksakan kehendak kecewa ponsel biarpun lancar ok main teman fun parah perangkat sanggup ganti ponsel namanya orang berkecukupan maaf hapus kecewa pengembang pubg mobile,0
server error fps turun,0
game haram,2
bagus,2
pembaruan bug menonton game play temankarakternya berjalan tolonglah tencent perbaiki bug,1
bagus,2
asui,0
game pubg mobile keren ponsel saia berat,1
perbaiki koneksi biar stabil biar lancar pembaruan ponsel kuat butuh kenyamanan bermain berganti perangkat mahal,1
boria suka suka dendangkanini sekedar gurauan hiburan hiuah riha,2
pembaruan peta boros berat acara tinggal pembaruan acara skin pembaruan ram nyaman main pubg,0
pembaruan oke tolong permainan bagusinini ngelik lilit main jaringan penuh gmasih ngelik ganti pakai wifieh ngelik pakai jaringan coba aplikasi,1
kasih bintang tembak musuh mati tembak langsung mati kasih bintang seru game pubg,1
poco bagus pubg,2
jelek hai game,2
bagus,2
giliran hapus instalan pembaruan berlari acara mengunduh habis acara bagus pubg mengecewakan pemain main mengecewakan semoga kedepan bagus,2
permainan seru,2
game haram,0
cocok,1
pengembang pubg mobile memantau perkembangan terkait isu bug didalam game terjun pesawat mengalami namanya parasut berputar lompat pesawat didaratan bug alamin sembunyi dibalik tembok lawan semoga pembaruan perkembangan bagus performa bermain terima kasih,1
login in,0
coba,1
acara terbaru buruk acara kemarin acara,0
ok,1
tolong perbaiki server game bagus server tolong cepat betulkan pemain memainkan game lancar,1
game seru,2
terpaksa hapus ponsel mendukung,0
perbaiki grafik,2
fun membaca membaca pubg komentar orang komentar be pubg pengembang pubg pengembang sungguh ramah so to mengunduh me,2
tier bug malas main tolong perbaiki,1
peta peta membosankan,2
bagus,2
game semangat bagus,2
login bug twitter tu akun mohon cepat betulkan bug,0
game haram lumpuh game haram sakit jantung dasar halal bangga hahahaha,0
bagus,2
bagus,2
pembaruan langsung sambut bug rusak,1
so stupid game always rusak stupid do memikirkan telepon is kentang dimensi ultra stupid pembaruan,0
bagusan tencent,0
jelek,0
nmabah ram,0
main acara bug bangsaat,2
bagus bug meresahkan nomor rekan tim suka hilang peta rekan tim musuh posisi teman perang bug terbaru rasakan sinyal ms terhenti gamenya internet suara mikrofon rekan tim terdengar bug detik game terhenti mohon ya pubg,0
main lobi permainan,0
bohong bohong,1
gamenya selesai ya memuat iya memuat memuat game pubg mobile memuat,0
saran mohon tencent upregtx kasian ponsel rumx keciljdi pembaruan trusdan gemx bagus salut tancentankx,2
ok,1
game bagus berat game bagus,2
comback bermain pubg mobile bingung wkwkkwkw bagus,1
login akun google,1
gamenya bagus sinyal fps harap perbaiki pengembang,1
bagus,1
halo pubg tolong ukurannya dinaikin kasihan ponsel kentung smakin brkurang peminatnya,1
eat stxre sri mengatur auto,1
ok,1
hai pengembang mengatasi ukuran file game mengkompres file mengunduh,2
tolong jaringannya berat padagal bagus lo jaringannya login payah,0
suka main kapasitas tolong kecilkan kentang ponsel ram huhu,2
bagus,2
framedrop fps jaringan stabilping bagus mainhp vivo profesional ram prosesor snapdragon kentang pubgudah paham pubg game berat ponsel android plagsip iphone mainkan pubgklo pubg sepi pemain,0
game pubg bug cheat pubg sumber bug cheer park,1
koneksi suka error wifi jaringan coba pakai paket data jaringan lancar,1
pemain pubg tinggalkan pubg bermain free fire ngomong ngomong bercanda suka game pubg semangat pubg,2
kadang musuhnya hebat game seru,2
gamenya bagus grafiknya bagus ditambah fiturfitur mode firaun suka data selulernya kurangkan hemat ambil datanya ya pakai voucher wifi macamnya ukuran ram penyimpanannya kurangkan ponsel kentang paham kondisi orang miskin,2
ah,2
install bantu,0
terima kasih pembaruannya,1
bagus bagus,2
realme gt profesional sponsor pubg mobile pro league fps mendukung,1
gamenya bagus,2
kasih bintang tolong kurangi mengunduh dalamnya hilang bug patah,1
game mengunduh anjing mainkan game haram anjing anjing kontoll,0
pubg bug mengganggu bug recall tampilan ponsel memuaskan,0
lambat gamemohon memperbaiki gamenya mainx bug mainx perlancar,0
game bagus characte bagus grafik bagus kasih bintang,2
bagus puas main tolong sistem gacha peti naikan item,2
kapasitas lancar parah,0
good game,2
tolong diperbaiki bugnya gerak masuk tembok ponselnya rusak,1
