content,sentiment
Hilangin bug kont0l,0
"Kami para pemain hp ram4 kecewa dan minat untuk memainkan game menjadi hilang,karena update terbaru pubg membuat jadi berat,, saatnya untuk berhenti memainkan game PUBG,,🤬🤬🤬",0
"Game nya asik cuma banyak cheater yang berkeliaran aja terus prediksi map dan zona kurang tepat akibat map yang terlalu besar pergerakan zona juga terlalu cepat dan satu lagi_- Karakter ceweknya papan semua.cuma karakter ceweknya yang bikin gua kurang suka kalo di lihat baik baik cowok Ama cewek GK ada bedanya jadi buat apa buat karakter cewek kalo sama aja kayak cowok sama sama papan,landasan pesawat terbang_- Jadi permohonan gua tolong di perbaiki apa lagi ceweknya tolong agak agak sesuaikan",1
"Penasaran liat komentar kamentar nya, jadi pengen Download ini game,,, gua kasih 3 bintang dulu yah Kalo menarik'asik gua kasih bintang full",1
"Pubg mobile yang sekarang sangat berat, jadi saya pindah ke pubg new state yang grafik nya lebih bagus dan lebih ringan",1
"Knpa tiap login slalu ada notif ""Kesalahan otentikasi server. Gagal masuk.""",0
Tencent kok saya enggak pernah di kasih skin tolong kasih saya skin dong terima kasih,2
Ah pembaruan terus . Game semakin berat dan banyak bug. Buat login pertempuran sampe durasi 10menit.,0
"Buat game ini 4 bintang dulu,karena saya suka dengan battle yg menegangkan,tapi tolong secepatnya disediakan grafis yg HD Extrime pada perangkat Android,seperti smartphone saya yang versi android 11,ram4/64GB., perangkat saya ini ini hanya mentok di grafis ""sedang"" dan tidak boleh Extrime.,katanya akan tersedia..., Saya mohon disediakan la secepatnya🙏🙏🙏",2
Perbaiki masalah server time outnya ... Pingnya tinggi terus,0
Game bagus dan dia pergi ke tempat yang tidak bisa melihat dengan jelas dan dia pergi ke tempat yang tidak bisa melihat dengan jelas dan dia pergi ke tempat yang tidak bisa melihat dengan jelas,2
Tolong dong PUBG MOBILE LITE DI RILIS DI NEGARA INDONESIA TOLONG SEGERA,0
Game tolol Bego burik,0
Bagus 😘😘,1
Kenapa setiap update pasti map nya harus donwload ulang?,1
Kenapa nga bisa saya masuk ke akung saya,0
Yaaaa ITS ow key lumayan lahhhh 🙂🤕,1
Penasasarn pingin yg jdi 10 besar trus,1
Kuota aing T_T,1
Sya beri 2 aj bntang tencent ....dari season 3 sya main hingga skrng ....selma buka peti ..jgnkn mau skin senjata yg bsa di upgred....skin mobil aj satu2 gk di ksi sampai skrng...jgn plit2 lah tencent,0
Tolong perbaiki bug suara tembakan setelah update suara tembakan jadi cempreng,1
Sering kebanned padahal akun baru. Mohon infonya,0
Game haram,0
Ok,2
Gazebo Ki Expo Wa by Sesa XL Cw a ca£,2
"Game yang jelek sekali karena banyk cheater, banyak jenis even yg tidak berguna sehingga membuat ukuran gamenya semakin berat",0
"jujur saya paling males kalo harus di perbahrui apk nya, harus di apdet lagi, lama loding nya tau ndk. jadi males aku tolong lah di perbaik lagi, terkadang mau main suka aja nunggu lama loding nya.",0
"Matching lama, kalo boleh ngasih saran tambahkan event mode D-DAY",1
Tolong suda 1 minggu ini saya maen... Ini ada ivent baru di livik dan di arengel ivent.. Kenpa banyak bnget BUG ya sedang kan suda apdet juga dan sampah di HP aku sudah di bersih kan mau pun vidio dll.. Ini HP juga gak kentang² amat REDMI NOTE 10 PRO SNAPDRAGON 732 sedang kan seblm apdet ke 13.0.3 aman² aja.. Tolong pihak tencent di perbaiki lagi BUG ya.. Serius ini saya ngasih ulasannya 🤝🙏🙏🙏🙏,1
"Saya kasi bintang 2 dulu soal nya banyak permasalahan atau bug di game ini seperti bug baru turun grafik nya berubah menjadi buram dan lain"" itu saja yang bisa saya sampaikan dan saya berharap bug itu di atasi",0
Masi bagus,0
"Dah beda sekarang, gk kayak dulu.👍💯",2
Pdhl udh pke device snpdrgon 860 kok ttp aja sdikit frme oi dlu PUBG gk berat kek gini dh,0
Bang tencent.knapa sih kalo mau main sama tier 2 pangkat dibawah kita g bisaaa ?tolong dong perubahannya..gw g bisa main sama cewe gw nihhh woii,1
Game buriq tapi boong wkwkwkwkwkw,2
"Tolong..Di Kurangin MB Ny...kasian yg hp ny kentang,pengen main🙂",0
"Ini game bikin jengkel...setiap saya update bgtu pas masuk di game pasti ada saja bug unduhannya,,misalnya semua map sdh sy unduh,,malah minta di unduh kembali sementara icon unduhan tidak ada muncul👎👎",0
MAKASIH UDAH BUAT BLACKPINK NGERILIS M/V NYA SETELAH BERTAHUN TAHUN,2
"Kurang suka gara"" update jangka waktu yang sangat'', pendek",2
Gamenya berat bet dah,2
😎Keren,2
Setan ini game disuruh dwonload semua peta nya ngak mikirin kantong orang yg paspasan. kalu ofkan satu yg lain juga off Akhir tidak jadi dwonload peta hampir sama dengan aplikasi ukuran nya.segera diperbaiki.,0
Kok saya gak bisa masuk ke gamenya sih.padahal sudah update.,0
Game penuh cheater,0
Bagus sih cuman bisa di perbaiki Lagi agar lebih baik lgi,1
Assalamualaikum kenapa kok koneksi stabil tapi putus putus Waktu digamplay nya,1
"Baru main 1 maps udh dapetin bug timbol nembak hilang...mao perbaiki sukur,ngk diperbaiki sukur..pantes rating ni game mankn turun.developernya ngk bisa diandelin.",0
"Saya bingung semakin lama game ini se akan semakin mau membakar Hp saya....setiap membuka dan memain kan,..HP hampir ga bisa di pegang karena panas....🤔🤔",1
"sering ngebug, error jg, ngecheat jg byk jdi malesin",2
Oke,2
Saya Kasih bintang tiga dulu karena musuh nya semua payah payah dan poin streak turun saat kalah sangatlah besar dan juga point naik sangat lah kecil dan bug suara langkah kaki yang lambat muncul mulai dari suara tembakan yang ngebug gameplay berat dan saat main ber empat kenapa bisa jadi main satu orang saya jadi menyesal karena ini,1
Game bagus tapi terpaksa hapus karena tiba tiba harus download data dari awal lagi padahal udh 100%.,1
Mengapa saya suda dwonload tapi tidak bisa memain kan nya ?,0
"Y, sekarang PING sudah normal lagi goodjob untuk developer... PUBG!!!",2
Good,2
Hilangkan bug ya,2
Semakin lama semakin berat dan ngelag tolong lihat kami player hp low🙂,0
Game nya keren👍,2
Ahh enak,2
"hp ram 4gb snapdragon 678 lag dan frame drop,,, game anda sudah tidak ramah hp spek medium",2
Game goblok,0
Tolong buat tencehn rendhin lagi game ya biyr ram 3 atau 4 bisa main yamn kek dulu lagi,0
"Saya tidak mengerti kenapa saya baru mendownload game ini saat download download data game nya kenapa gak jalan ya? Ada tertulis ""download reaceoruds is runing"" plis perbaiki",0
Game yang sangat bagus 😄,2
"Ini bukan bug melainkan saya memohon agar di update-an mendatang fitur rank tidak membeda""kan tier karena itu membuat game ini menjadi tidak asik lagi,semoga pubg mobile bisa kembali seperti dahulu dimana semua orang bisa bermain tanpa membeda""kan tier",1
Ok,2
Pubg haram,0
Keren. Tdk banyak koment cuma menikmati😍,2
"MAMPUS KONTOLL,, RANKING 60 KEBAWAH ,, BANYAKIN LAGI FITUR FITUR GAJELAS NYA BIAR TAMBAH JADI RANKING 100 KEBAWAHH ,, GAME BUSUK, BUKANYA MIKIRIN PERFORMA GAME MALAH BANYAKIN FILE"" GAGUNA SEPERTI SKAN SKIN SKAN SKINNN ,,, MENURUT GUA INI BUKAN GAME KOMPETITIF LAGI SI ,, LEBIH KE GAME JUALAN BERKEDOK BATTLEGROUND,, MAMPUS GOBLOKK",0
Jgn terlalu banyak updetnya,2
Kenapa pubg saya ga bisa update?,1
Saya kasih bintang 3 dulu karena masih banyak bug nya setelah banyak ivent dari pubg mohon jangan memperbanyak bug di in gamenya,1
"Apk gak jelas, masa udah gue perbarui masih tetap minta pembaharuan sih dalam game, katanya suruh update, tetapi saya sudah update. Mo berapa kali update sih. Ndak jelas, pantes aja peminatnya tururn",0
"Makin lama makin parah ngelagnya. Dan setiap ada pembaruan, selalu download map lagi, download paket, download yg seharusnya sudah ada. Malah di suruh download lg. Kuota ku habis buat 1 game ini doang. Sungguh kecewa",0
Ea,1
Kerensih .....tpi itu anu itu tapi yaitulo hahaa itu anjim itunya kurang anu.,1
Mantap,2
Kren banget njirr,0
Tolong klo ada musuh tu di tandain ya Gay anak tau diamana musuh nya tiba tiba aku mati terus aku banting hotak kamu tu tolong lah ya gua mau kalian tandai klo ada musuh,2
Bos.. Kenapa games nya lengket2 jalan nya loding nya pun lama bangat tolong dong di perbaiki games ya bos,1
"TDM 4VS4 VERY BAD SERVER, BUT TDM 8VS8 IS GOOD SERVER NO LAGING poor pubg....",0
Tolong tambah kan penukaran vocer,2
Mantap,2
Haram!!,0
Good game,2
👍👍,2
Selama bermain pubg 3 Tahun saya baru rasakan ketika bermain event yg baru di keluarkan banyak bug dari masuk tanah dan Lain lain dan event mengalami lah yang sangat parah mohon di perbaikan Dan saya sering mengalami bug seperti itu dan membuat saya jarang bermain pubg dengen teman teman. Saya,1
Lumayan jg,2
mantul makin real... grafikmakin top... yg disayangkan sekin senjata... ama mobil mahal kalik.. dan saran saya jgn terllu sering update.. kasian yg pd pnya hp ram kecil kyk ram3 kbwh... pasti... lemot sering bug /ngefrem,2
"Hp kentang minggir aja , klo mau fps bagus make ios bos",2
game Battle Royale terbaik no2 setelah fortnite,0
Fell main pubg udah beda Game makin berat orang² pada pensi main ) ;,1
Misel,2
Full bug,0
Sering2 lah Tencent kasih skin senjata di RP,2
"Banyak bug. Setiap mau landing, tenggelam dulu. Respawn di event gameplay, ngarahin landing ke mana, turunnya di mana. Ga bisa spectate, soalnya pada diam semua. Habis respawn mini game juga, ga bisa digerakkan.",0
Pabji okeee ff uppp,0
"Tolongg, Help, setelah uptade ini, banyak sekali bug yang sering terjadi ketika bermain pubg, jadi plisss perbaiki semua bug yang ada di pubg, agar kami bisa bermain dengan lancar tanpa gangguan",1
mantap gemink,2
Semakin lama semangkin berat,0
Nice,2
"Dulu saya main dengan hp yg sama, Sekarang download malah gak bisa ada notifikasi tidak bisa di install ""Eror"" kenapa coba:!",2
Goood,2
Saya download cuma buat nonton virtual concert BP 😂😜✌🏻,2
"Makin sini bukannya makin maju malah makin gk seru,keanehan banyak terjadi,cheat dimana mana,terkadang bug muncul tiba tiba.",0
Game mantap cuman masih nge bug jadi saya kasih 4 bintang mohon dev diperhatikan kekurangannya trim's,2
Mantapppp,2
"Saya bermain pubg sejak s2 dulu ram 2 saja sudah lumayan buat main pubg, tapi sekarang yang ram 4 saja sudah ngefreze lalu bagaimana nasib user hp kentang? Banyak sekali yang pensi gara gara pubg semakin berat untuk dimainkan, tolong perhatikan juga kami user hp kentang, gpp grafik gk terlalu bagus, asalkan kurangi frame dan freze pada hp kentang kami",1
Bintang seginih dulu soalnya ga bisa full karakternya masih kurang enak main,1
gimnyaseru,2
"Hp saya Xiaomi redmi 4a, saya main pubg sedikit lancar tapi ketika saya sudah mendapatkan 1 kill kenapa selalu FC terus dan itu sangat mengganggu bagi saya, saya mohon di perbaiki lagi untuk hp kentang seperti hp saya",1
"Game nya bagus, yang kurang cuman gampang nge lag",2
Cimtak cimtak ku menjadi member bitier,2
Krafton tolong bonus kartu room saya sangat meyukai game pubg mobile,2
Gamenya sudah bagus tapi tak jarang juga ada beberapa bug yang meresahkan seperti bug seepda motor ketika saya menaikinya tiba tiba sepeda motornya masuk ke dalam tanah dan tidak bisa keluar dari sepeda tsb.,1
Gimana mau main selalu di suruh balik ke lobi pada hal udah ada Wifi jaringan bagus malah masih log....selagi enak mau bidik musuh di suruh balik ke halaman depan payah....bikin kesel terus sama dengan pemain yang lain dengan keluhan yang sama....,0
Game anda bagus sekali lain kali lari nya rada rada cepetin soal nya kalo di zona bakalan gak kekejar tapi game ini sama saya di beri rating 5,2
"Jangan banyak kali update ,kasian hape ram 6 depeloper",1
Lama lama semakin berat ni game,0
Sekarang pubg makin di update Makin banyak bug nya 🥺🥺😒,2
Bagus Oh iya level infinite kok game tower of fantasi GK bisa di hp saya yah plis untuk hp aku bisa main dong masa mementingkan hp spek tinggi masa spek hp aku GK bisa kan aku kecewa aku udah main game dari level infinite yaitu pubg mobile dari season 3 masa GK bisa main game lain dari level infinite seperti tower of fantasi plis kami player hp spek rendah juga ingin mainin juga game nya plis notice 😭,2
Susah update,0
yandex,1
Ngep ngep ila babaji?,2
Player S9 nih.. PUBG knp si harus update Mulu.. buang buang kuota.. udah gitu kalo update harus download resourcenya juga lg yg gede banget.. gua udah beli hp yg spacenya gede buat main ini game.. tapi kalo dikit dikit update ya sayang sayang kuota gua.. nyari duit skrng susah sampe streess.. ada game kirain bisa buat ngilangin streess gak taunya malah tambah streesss..,0
"tolong lah bug nya di perbaikin,,tiap habis d recal pasti ngebug tiba2 mati aja",0
Dilayar ku ko pubgnya engga bisa ilang,0
"Tidak dapat log in pakai akun twitter lagi. PEMBERITAHUAN Kesalahan otentikasi server. Gagal masuk seperti itu pas mau log in pakai akun twitterku, tolong perbaiki 🙏 Terima kasih !",2
Tetapi jaringan nya bertamba sison jaringan nya lelet bageet padahal udah iPhone tapi jangan nya netap tidak mendukun saya tidakk menyukai jaringannya jadi saya kasi nilai 3 Bintan👍🏻makasih atas perhatian nya☺️👍🏻,1
Bang ad Alok? Cie gak ad Alok upss bagi dua,0
Mantap,2
Game ini sangat bagong,0
Tensen annjing kenapa gak bisa main tiap habis di rekol. Sering nge bug,1
"AIM ACCELERATION.Lebih enak kalo ada setting untuk aim speed acceleration.Seperti yg ada di CODM,sangat membantu beradaptasi untuk nge-aim",2
Tencent tolong kembali 🙂,1
"mohon maaf saya pas slalu apdet pasti gagal,,tolong lah pengawas,,",0
"banyak bug, seringkali ketika turun kepermukaan tidak sesuai. seketika turun pas depan pintu, namun ketika sampai jadi disamping bangunan tersebut. mau itu pake wifi/internet data. dan ketika dilobby kadang2 suka eror tidak bisa masuk ke match dan server berganti. padahal sebelumnya ga pernah gitu. kirain karena jaringan, setelah saya lihat beberapa youtuber pun sama mengalami hal tersebut.",1
Gila ni geme lumayan keren juga jadi aku kase nilai 2,0
Mantap too jangan sbntr sbntr di updet kasihan kmi yg hp kentang.🙏🙏,2
Gamenya semakin berat,0
"Gg parah sih, game strategi online terbaik sih menurut w, tapi kurangnya kok setiap perang klan w selalu dapat base yg sulit",2
"Kok kata orang2 ini game haram ???.hey buat kalian yang bilang ini game haram gw mau tanya emang di ml,ff,cod mobile ada logo halalnya ha??.g ada kan ? Emang orang sinting yang bikang pubg game haram",1
Susah susah donlot harus donlot data lagi bajingN,2
Dear level infinite saya ingin bertanya kenapa saat saya masuk ke accaount Facebook ada tulisan otorisasi dicabut dan tak bisa memakai akun Facebook saya,1
Makin sini makin aneh aja konsep nya uda melenceng dari konsep peperangan,0
Maaf saya kasih bintang 3 saya kangen pubg lama seru gak ad yang aneh seperti sekarang ini,1
Game bagusss,2
"Mulai gamenya lama, dilayar estimasi 01.44 tapi kenyataannya sampe 2.44 belum masuk juga padahal main solo",0
Kenapa saat login ke pubg diakun fb saya terdapat peringatan otorisasi dibatalkan,0
Gemya bagus banget,1
"Kenapa PUBG LITE hrs di hapus???pdhl seru,bisa ngerasain sensasi bermain PUBG namun dngn versi yg lbh mudah dan simple,tdk menyiksa HP pengguna yg bisa di bilang krng sanggup untuk bermain PUBG MOBILE",0
Jangan dikit dikit update dong,1
"Ibu,aku sangat senang memainkan game ini ibu,terimaksih telah mendownload kan game ini ibu!",2
Frame parah,0
Mantab,2
Aku sangat tidak suka dengan gemes ini karna gemes ini,0
Babaji,2
kenapa spectate masih ngebug sampe sekarang,1
Bug dan cheater masih meresahkan,1
"Ka maaf, kalau bisa jangan terlalu besar untuk update nya, karena tidak semua mempunyai smartphone bagus🙏",2
Burik seumur hidup untuk hari ini sampai nanti akan menjadi burik,0
"Menurut saya Game nya sangat keren , tapi terlalu banyak update , ram hp saya cuma ram 4 , jadi terlalu berat dan suka ngeleg juga ,",2
"why is cheer park now so high ms , i am disappointed . please tencent , my device is not adequate for high ms .",0
sok hd,0
Game nya seru tapi kadang ngeleg terus sering update terus ya,1
Gamenya bagus grafik jd gk seperti epep,2
Game nya mantap.tapi sayang sikit² pengapdetan.kita ni yg kismin data😁kering lh klw ndk d update .harap² game ini jngn selalu update nya lh,1
Cukup lumayan bagus .coba tbah LG turnamen di dlm gaemnya tambah seru.,2
Apakah ada event pyramid lagi?,1
Nah gini dong diupdate ke series ramadan dan semoga keharaman dari game ini menghilang lumayan sih tapi gua kasih 3 bintang dulu ntar kalo ada update tentang muslim pasti kasih rating 5 oh iya saran gua tambahin karakter yang halal jangan yang haram dong dan kasih update mode sandbox yang dimana para player harus bikin map server sendiri dan bisa dimainin oke semoga game ini lebih baik kedepanya byeee,1
ke luar asap,0
Mantap,2
Setelah di update knpa buka event lag pas main lag mohon di perbaiki dan Knapa tiap bulan harus update dan download kembali map dan item percuma juga download ulang item kalo masih sama kaya yg dulu buat apa ya kn. Mohon di perbaiki karna tidak nyaman pa main maupun di lobi. Kalo mau gamenya rame di perbaiki lagi,0
game ini banyak bug dan sinyal parah semoga d baca sama yg bikin,2
Semakin lama semakin menjengkelkan !! Mau hapus game ini rasanya,0
"Bug, cheater makanan sehari-hari",0
Hokii,2
Menyenangkaaaaaaaaaaaaaaaaan,1
Enak untuk di mainkan trus grafik nya juga bagus dari pada epep yg sok hd,2
"Maaf Saya berikan 2 , karena di patch yang baru gamplaynya lebih susah",0
Game PUBG MOBILE keren tapi hp saia berat cuma 2GB,1
"Gokil Up Date lagi Hahahahaa ... Hp sekelas ROG 5 Ultimate ajah terkadang nge-Frame, bagaimana Hp yang sekelas Middle Up bahkan Middle Down. Bisa kehilangan pelanggan nih klo tidak buru - buru mencari solusi yg bijak.",0
Good,2
"Grapik nyh bgs tpi sring update sring bug/lag prime jg knph yh kak .pdhl penyimpanan cukup ,,,,,,,,,,,,,mlhan //// masih bnyk sinyal dan jaringan stabil Skian trima kasih mohon kasih alsan nyh kk",2
Musuh susah,0
"Gua main dari S2, Trus pensi di S7 , Apa Kabar sekarang PUBG ?",1
Oalah...baru install di pakai semingguan sudah update lagi. Kenapa dari dulu kok senangnya update melulu. Lama-lama jadi bosan jengkel. Buat kalian yang menengah kebawah jangan download game ini. Ini game buat para gamer kelas menengah ke atas. Daripada nanti menyesal. Maaf saya uninstall lagi ya untuk ke tiga kalinya.,0
Download pubg for blackpink concert,2
Kenapa ping/sinyal selalu tinggi di in game? Padahal kalo buat main sosmed aman-aman saja lho.Tolong segera diperbaiki servernya,0
Terlalu bnyak updet,2
AKU BUTUH PREMIUM CRATEE!!!,0
Kntol,0
Yesel di apdate eh malah gak bisa masuk🙃,1
"Game bagus , RADA MERAKYAT DONG , kita hp kentang pengen banget main game dikualitas bagus juga , penggunaan CPU ,GPU terlalu tinggi , salam dari kami Ram 3 , g720",0
"Gimana sih developer udah abisin kuota buat main ini game, udah download juga, ehh malah ga bisa masuk gw padahal download nya di playstore tempat download teraman, memang developer yang suka nyusahin player baru, kurang bagus mulu sinyal udah di atas 2.1mbps masih ngelag ?, Cuma bisa ngasih 1 star buat game nyusahin ini 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",0
👎👎👎,0
Kontollll pepek mode mn eleg mana anj pepek di ilngin ngtd babi game dakjall,0
Tolong d perbaiki bug suara mobil tidak ada..,1
Umat muslim jangan bermain gem ini karna kolab sama firaun gem haram sangat sangat haram gem ini harus di blok yang setuju like,0
Game ini harus di mainkan di hp bagus...karena hp ku ngga kuat aku kasih bintang 1..update terus sampai mampus,0
Jelek,0
Enak si tapi sering ngelek🙏🏻,2
"Saya agak kecewa,waktu saya login kok gk bisa masuk ada tulisan dowloand resource padahal udah gw habus semua memori data sampek caghe tolong di cari solusinya supaya tidak error lagi",1
Gem nya bagus saya udah lama main Cuma knpa sekarang pyah x login nya kdang GK bisa pun.login terlalu lama,0
"game nya bagus,tpi musuhnya pada pro semya jdi saya susah buat naik pangkat",2
Tolong beri saya tips agar bisa login pubg menggunakan WiFi,0
Setiap update aja bugnya,0
Saya kurang nyaman skrng main di pubg karna sudah gabisa main dengan tmn yg tier nya di atas saya,1
𝑘𝑜 𝑔𝑘 𝑏𝑖𝑠𝑎 𝑘𝑒𝑏𝑢𝑘𝑎 𝑔𝑎𝑚𝑒 𝑛𝑦,0
Hah,0
Game haram,0
Bg developer grafik keren geme nya juga okelah tapi kenapa banyak bug lag padahal baru ngisi kuota apa grafik nya bisa diturunin dari ultra sampai biasa,1
Suka n grapik,2
Bagus,0
7gb lebih...ngeri...,0
"Kenapa harus ada peraturan tier untuk pemain, kalo mabar ama temen yang tiernya beda sm sy jadi susah mending hilangin sj🙏 Sm harga kartu ganti namanya agak kemahalan gasi:l",1
Klo pas main sinyal nya kok down parah,0
Kenapa di chipset g95 tidak bisa 60fps 🥺,2
"Saya sangat menyesal mendownload update aplikasi ini, setelah didownload tapi tidak bisa di pasang. Padahal kuota saya sudah habis 1GB, bagi saya kuota sebanyak itu sangat berharga hilang begitu saja. Semakin jauh game ini semakin payah hanya utk kalangan orang kaya doang",0
"tambah berat gamenya, udah banyak yg pensi temen yg dr seasong 6,7,8smpe season 18 habis itu udah pada pensi pada ngeluh sama lag,ngefres hp gk kuat, kebalikan pubg yg dulu",1
mantap,2
Udah update gede malah ngulang update nya taik,1
Tolong developer yang bijak saya tidak menggunakan cheat tetapi akun kena ban 30 hari tolong solusinya,1
Terimakasih telah mengembangkan pubg mobile ini saya bermain di procecor mediatek helio G35 lancar. tapi di saat rame kadang suka drop frame,2
Ukuran game nya kecil kan biar orang suka kuberi bintang 4dulu kalau ukuran kecil aku beri bintang 5 ok,2
Tencent material kurang updet glasieer😆😆,1
3 tahun main PUBG M masih noob..!!,2
"Om kenapa ngak se enak seson dulu lagi om,yang ada lagu alan Walker on my way.tolong kasih penjelasan yang bijak om🗿",0
"Cuma saran kalo bisa itu mabar untuk semua tier jadi tidak harus tier yang sama, biar bisa mabar sama temen meskipun berbeda tier kalo bisa",1
Grafik nya bagus gak pata pata,2
Banyak bug game dajjal nih,0
TOLONG JANGAN BATASI TIER/RANK,1
Onndosu inf Ambonai A?ambonsi Ambaambonai{nai,2
Tolong saya ingin melaporkan bug di mana ya,2
Boleh,1
makin sini makin frame drop + delay tekan peekscope. (sdm870),0
Anjay Aku Bohong Arak Yang Bohong Sebelum,2
kembalikan steam dan epicgames,0
Jgn ambdet lagi bg jadi jelek pubg nya dan ram nya di kurang bg,1
"Tiga aja dulu. Bagus"" sih permainan nya. Tapi kenapa enga seperti dulu. Minta di duwonlod ulang terus.",1
Tolong game nya di keciling dikit biar player nya senang.dan juga ruang penyimpanan biar hemat,1
"gw sadar diri aj ,hp gw udh g kuat main pubg, beda sm pubg dulu",0
game kok haram,0
"Banyak bug tolong perbaiki ppk, gamenya dah bagus",1
Hokii,2
banyak cheat,0
Pubg asu gw susah susah ngumpulin merit Ampe batrai gw banyak habis bukanya nambah malah nurun dasar game tolol,0
Awalnya bagus tapi lama-kelamaan jadi sangat membosankan seperti tidak ada variasi dalam eventnya,1
Pabjeey,2
"Seru tapi map nya keluasan bosen, cari musuh nya rada susah bot mulu",1
Ok lah lumayan,2
"Game nya lumayan seru, tapi karena hp saya sudah tidak kuat lagi, jadi berhenti main/pensi",2
Game nya bagus grafik nya bagus tapi sering ngelag padahal jaringannya oke oke aja sama sering ngebut seperti tanah tembus pandang tolong itu diperbaiki ya sama tolong hapus cheat² yang ada di pubg cheat itu sangat mengganggu player lain tolong diperbaiki ya sama mb nya kecilin 😁,1
Perbaiki koneksinya. Aku suka tosoon karena ping yang tinggi,1
"gem burik lamak loding,makin lamak makin burik.",0
aku sngt suka bngt game pubg mobile dan GK bikin aku sakit mata,2
Hoaaaam,1
3 dlu sox masih pemula,1
"Game bagus, tapi makin kesini jadi kaga jelas, malah berasa seperti mengikuti game sebelah jadi kaga jelas. Enak pubg dulu real seperti peperangan di dunia nyata, kaga ada prisai buatan lah lompat-lompat kaga jelas lah, sleding kaga jelas lah.. makin kaga jelas",1
seru!!!!!!!!!!!!!!!!!!!!!!!!!!¡,1
Game kena azab wkwkwkwk,2
"Masih banyaknya bug saat bermain contohnya spektor nge bug,,saat melihat teman masih bermain dan saat di rekoL nge bug juga tidak bisa terhubung kembali ke dalam game",1
Cukup,2
untuk para developer gane anda terasa cukup pay to win yang memberi keuntungan untuk pengguna yang membayar sedangkan pengguna seperti saya yang tidak dapat membeli dalam aplikasi merasa dilemahkan dari pengguna yang membayar,1
"Tolonglah Tencent untuk hp REALME c2 jangan d kasih berat2 data nya, udah mah panas, ngelag, ngeframe dllnya lagi. Saya lagi asik2 bertempur kok lose games Mulu sih. Lama2 kaya gini terus mah saya uninstall saja nih game.",0
Game nya bangus cuma kadang ngebuk fremmnya tinggi banget sampe susah gerak,2
I am waiting for KARAKIN,2
Epik moment,2
Tolong MB nya di kecilin sama tambahin vitur no lag biar banyak yang main pubg ya min aku tunggu update selanjut nya ya,0
"Kalo bisa min,nanti pubg bisa dimainin di hp low,saran dari saya saja,kalo ndak bisa ya gak papa:)",1
Ya terkadang setelah di rivive melalui tower dan di metro royale begitu saya masuk ke game saya bug seperti bernang dibawah map atau semua terhenti sayapaling lama 15 menit dan jika ditower sekitar 2/3menit,2
"Update = makin parah, Frame, lag, bug. Tolong di perbaiki❗️ Biar semua player makin nyaman saat bermain. Suwun❗️",0
"Aku suka pubg lite , ringan seperti pubg zaman dulu penyipan tdk besar 😃😃😃😃",2
game burik kamin berat,0
Jos,2
Ok,0
"Mantap,cuma syang hadiahnya gitu2 aja, jujur saya skrng kurng suka pubg skrng,",1
Gtau kpngn aja,2
"Di hp gw pubg nggak bisa di install padahal ram gw 3 android 11, aneh ni game",0
"Game rusak Kenapa di mode team deat max selalu tidak imbang lawan nya. saya aja masih level 20 lawan nya level 80 kan itu orang"" jago.",0
Vv x CV gym ooooo.. TT T,2
Aku kasih bintang 2 karena aku baru download,0
"Game bagus udah ok ,sayang buat saya pribadi harganya tidak ramah banget ,mau top pas lihat harga buat top mahal banget , mendingan buat top game sebelah saja top harga ramah gk mahal banget....bug pas masuk ngopi mulai perang ,bug tanah gk lihat warna putih semua , berapa map",0
"Gemnya bagus,tapi sayang Terlalu besar🥲",2
Game berat banget,1
Tadi download game PUGB MOBILE lama sakali jadi kuata abis terus melambat pirus tapi sru banget dtrisional ternyate ada mahluk mongster tapu kalian kalau sultan harus topap terus dapat senjata bagus tapi mau kaya ff mex coba pobg mobile mex ya jangji lu awas kalau engga mex ya,2
"Game nya bagus, tapi waktu saya main selalu ngebug, waktu buka terjun parasut ga mau lepas, senjata ga bisa di looting, padahal koneksi bagus, tolong di fix ya min",1
Makin makan memori,1
dislekk,1
makin lama makin berat saya sudah smoth extrime masih aja patah² padahal SD aku 835 tolong pihak devolopernya turunin device kaya dulu lagi🤧,1
Mengalami bug step langkah kaki yang tiba tiba musuh ada di belakang atau di dekat kita,0
GAME BURIK,2
game haram lag mulu anj,0
Baguuus banget Cumak masih bug terus Mohon d perbaiki,2
Okokokok,2
Saya waktu pertama kali main saya bosen banget tengok dalam game nya Tapi setelah didownload semuanya gamenya menjadi seru Jadi download lah pubg mobile bagus banget,2
banyk bug tolol,0
"Pembaruan malah makin parah sinyal nya,tolong di perbaiki🙏",0
"Saya sudah bermain game ini dari awal season 2, sedikit sedih lihatnya. Banyak BUG dll. Mohon segera diperbaiki",1
Minimal perbaiki bug.,0
"Update terus,,makan ram banyak..hp jadi lemot..",1
Bagi banget gemya,2
Game haram 😎,1
Terlalu sering apdet celek,0
"Suka sekali sih,tapi tombol sprin nya suka hilang dan sering macet",1
Tolong yang pake suntikan dikurangi biar rame lagi nih game,0
Gamenya sebenarnya udah bagus.untuk kedepannya.tolong untuk mode squad.invitenya itu dipermudah bagi akun tamu.saya udah invite temen saya kok gak bisa.tolong dipernudah.Agar Akun Tamu Bisa Invite Akun Pubg Yang Udah Tertaut Media Sosial Di Mode Squad Atau Duo.Untuk Matchmakingnya Juga Jangan Dilambatkan,2
